@relation tce_half-weka.filters.unsupervised.attribute.Remove-R40-52-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute av_training_set {PC,AFP,NTP}

@data
5.89504,132.439,0.00595,2.545904,79.24,0.4754,15.68,0.1196,39.36,0.28268,1.087312,-1.119298,0.400008,231,1,10.82,26600,31860,19.23,2899,222,2253,700.3,1.198,0.07195,1610,0,7201,4.06,-0.3,1.845,5.742,10.59,-11.4,5.207,3.847,2.034,1.022,1.076,NTP
0.603417,131.942,0.005636,1.639168,64.81,0.6977,2.037,0.02212,32.88,0.431382,0.758658,-0.838895,0.311926,2216,1,12.09,20670,30260,13.21,28240,2171,38920,4414,1.337,0.01672,3790,0,7531,4,-0.06,2.174,4.11,12.92,-7.228,6.237,0.005375,2.071,0.9359,0.5595,AFP
2.4175,133.809,0.007307,3.665353,81.63,0.5336,4.305,0.04353,60.1,0.446658,0.261705,0.200518,-0.173159,559,1,15,17820,21070,15.36,7150,549,4767,904.2,0.6801,0.03461,1260,2,5770,4.55,-0.16,0.853,5.304,14.12,-2.042,0.5998,0.3992,23.55,1.062,0.1445,PC
1.05886,132.187,0.004885,1.140282,46.6,0.7834,4.464,0.05575,23.61,0.332506,0.874078,-0.796192,0.265966,663,1,9.305,14360,14770,12.19,6227,478,8699,1658,0.7441,0.02199,2350,0,6674,4.25,-0.12,1.396,4.472,7.822,-6.29,2.018,0.0193,3.877,1.19,0.804,NTP
2.53542,132.226,0.012597,3.437659,85.66,0.2599,5.514,0.0735,187.1,0.461581,0.410861,-0.128405,-0.019888,456,1,15.56,18880,22550,19.87,5798,445,11300,2375,1.601,0.03875,1510,1,6237,4.39,0.16,1.165,4.938,14.9,-2.892,0.7626,0.01237,19.54,1.045,0.1941,PC
33.693,158.868,0.5,77.046973,89.93,0.1,5,1.679,526000,0,0,0,0,0,0,-1,-1,-1,18600,494,37,11670000,96050,49.05,0.1917,519,1,5427,4.45,-0.1,0.899,3240,14510,-2545,1.269,0,11430,-0.000069,0.1754,AFP
0.735981,132.066,0.007401,1.277825,45.65,0.8933,2.049,0.07244,48.67,0.268038,1.06745,-1.038109,0.36151,1448,1,9.286,13610,20180,9.906,18550,1426,36450,3086,1.116,0.0172,2700,0,6839,4.25,-0.28,1.382,3.466,8.453,-7.497,3.117,1.524,2.712,1.098,0.8868,AFP
37.3041,133.29,0.023298,38.519582,89.25,0.5051,6.584,0.1997,617.7,0.423571,0.287783,0.207056,-0.183016,30,1,19.03,1538,1827,22.33,377,28,191.1,39.86,2.077,0.2072,494,1,5641,4.54,-0.3,0.817,6.035,19.06,-3.423,0.6946,0.02156,27.44,0.9985,0.1796,PC
0.556176,131.798,0.028397,1.014386,12.16,0.9916,1.141,0.922,371.1,0.291778,1.049731,-1.090186,0.389605,1920,1,18.71,26950,36500,23.02,24560,1888,56620,3153,6.545,0.01517,3930,0,7542,3.97,-0.5,2.112,5.948,13.52,-12.14,5.703,0.1166,2.371,1.384,0.8975,AFP
0.566813,131.803,0.00539,1.991973,81.34,0.3,2.086,0.01228,33.86,0.336585,0.70923,-0.442573,0.094248,2363,1,21.2,38910,47140,11.87,30250,2326,42920,4289,0.5517,0.01344,2260,1,6119,4.5,-0.26,0.938,6.731,8.854,-2.82,0.8345,0,10.61,2.394,0.3185,NTP
3.70852,134.488,0.015475,17.838925,89.67,0.1024,1.605,0.02471,292.9,0.521663,-0.095789,0.71541,-0.375942,358,1,9.987,4390,5430,10.4,4628,355,2504,480.2,1.31,0.04457,999,1,5425,4.59,-0.18,0.776,5.598,9.962,-3.408,0.6712,11.81,14.84,1.003,0.3421,PC
4.28475,133.701,0.004544,1.608316,53.99,0.9456,6.902,0.2842,16.27,0.313062,0.858166,-0.701164,0.214236,313,1,5.127,18790,20620,29.74,4030,309,11240,6084,0.6243,0.05301,1370,0,6389,4.27,-0.2,1.259,3.631,8.93,-5.721,2.966,0.000001,3.011,0.5742,0.6407,NTP
0.566801,131.801,0.031721,2.223181,87.42,0.1,2,0.06209,1201,0.333669,0.641978,-0.290496,0.022687,2357,0,-1,-1,-1,14.74,30290,2329,26200,3050,2.887,0.01287,2080,0,5850,4.54,-0.4,0.834,6.502,12.32,-2.899,0.829,0,14.86,-0.08118,0.2353,NTP
0.888587,132.095,0.5,6.773201,89.15,0.1,1.5,0.5036,296000,0.658463,-0.369396,0.835144,-0.290811,698,0,-1,-1,-1,2887,8931,686,6605000,839900,33.61,0.01528,1210,1,4324,4.64,-0.28,0.616,511.9,3807,-526.2,51.79,0,73.5,-0.000263,0.1382,AFP
23.3404,136.206,0.031174,31.824251,88.29,0.9501,2.246,0.5598,705.6,0.427484,0.237619,0.297096,-0.220613,56,1,18.93,979,1109,19.16,728,55,435.2,75.07,3.034,0.1467,602,1,5530,4.42,-0.34,0.892,5.544,18.35,-4.016,0.6967,8.104,26.34,1.032,0.2189,PC
1.43877,132.076,0.012674,3.219706,81.08,0.4993,3.008,0.04994,178.4,0.445431,0.369271,-0.138779,-0.01422,744,1,9.491,15480,21100,10.66,9490,729,18750,1766,4.684,0.03179,3620,0,7956,3.69,-0.04,3.387,6.645,7.629,-6.234,2.923,0.5819,2.61,1.244,0.8171,NTP
0.895707,131.536,0.01363,4.645493,81.33,0.7002,1.08,0.02812,190.9,0.348753,0.612978,-0.267475,0.014658,1187,1,12.05,14780,17340,14.23,15180,1167,10960,1745,1.24,0.0177,1790,1,5897,4.56,-0.34,0.834,4.327,12.15,-4.027,1.081,0,11.24,0.9923,0.3315,AFP
459.224,260.394,0.042106,1021.8929,89.98,0.2807,3.445,0.1506,2118,0.525853,0.016181,0.49842,-0.285816,3,1,7.73,149,62.66,7.774,39,2,142.9,19.77,4.154,1.166,223,0,5743,4.53,0.04,0.904,12.21,8.164,-3.502,0.6186,0,13.2,0.947,0.4289,NTP
9.66857,135.86,0.018875,28.287966,89.06,0.4623,2.371,0.05558,417.7,0.629862,-0.432982,1.096167,-0.495347,110,1,35.74,1977,2459,36.23,1430,109,832.5,132.8,1.722,0.08532,730,1,5288,4.54,0.1,0.836,7.775,33.49,-2.809,0.5843,1.498,57.32,1.067,0.08388,PC
17.5044,135.749,0.025014,31.340374,89.56,0.2426,4.249,0.11,736.6,0.384052,0.597791,-0.335228,0.058647,74,1,41.91,2500,2959,76.97,949,72,2702,1404,2.76,0.1354,745,1,6177,4.46,-0.12,1.011,42.49,40.3,-2.462,0.6607,0.008767,60.99,1.04,0.06111,PC
459.277,260.288,0.050631,1098.9821,89.97,0.6203,2.707,0.2061,2791,0.522274,0.66464,-0.514995,0.145101,3,1,11.3,86.03,57.56,7.855,39,2,37.1,4.678,2.707,0.9244,120,0,3746,4.76,-0.1,0.49,10.77,9.252,-3.674,0.6813,0.000005,13.58,1.222,0.3971,NTP
6.39719,135.981,0.134272,6.998708,83.62,0.7772,5.769,1.49,17590,0.499798,0.104399,0.385255,-0.242011,212,1,522.6,10870,10430,653.7,2730,209,86900,26470,14.65,0.06746,982,1,5780,4.44,0,1,73.18,616.5,-16.31,1.09,0.2671,565.7,0.8477,0.02645,AFP
0.913213,131.584,0.003758,1.06535,62.44,0.4929,5.726,0.02828,15.67,0.296313,1.038117,-1.051017,0.374102,1476,1,11.07,35050,42110,17.27,18730,1440,42220,3049,0.6639,0.02052,2770,0,7081,4.16,-0.22,1.619,5.769,11.96,-8.417,3.149,0.000207,3.8,0.9255,0.7035,NTP
1.02037,132.088,0.006847,2.208899,86.11,0.1499,3.513,0.02444,54.59,0.285799,1.041501,-1.026348,0.362418,1111,1,8.495,19970,23750,12.94,9633,740,19560,2247,1.299,0.02199,2690,0,6861,4.09,-0.22,1.738,4.704,8.652,-8.92,3.29,3.41,2.63,0.9818,1.031,NTP
0.566765,131.862,0.0076,2.054009,88.34,0.05945,2.12,0.01605,71.51,0.603029,-0.316856,0.948888,-0.449907,2003,1,7.924,33030,40320,10.73,25570,1966,28620,2664,0.6834,0.01309,1900,0,5421,4.58,0.07,0.824,6.3,8.46,-3.708,0.5553,0.000512,15.24,0.9366,0.4383,NTP
0.543866,131.776,0.004617,1.689082,57.8,0.9,1.098,0.02606,18.7,0.444944,0.481408,-0.338681,0.071788,2452,1,8.831,22730,25320,9.393,31410,2415,31120,4055,1.088,0.01611,4080,0,7998,4.04,0.07,2.159,5.077,9.219,-5.015,2.667,0.000311,3.456,0.9579,0.544,AFP
0.787062,131.727,0.022296,1.943315,62.41,0.9,1.5,0.1583,438.5,0.535294,0.153591,-0.001513,-0.041183,1356,1,10.21,10170,12810,18.08,17420,1339,22510,1618,5.443,0.02119,3880,0,8554,4.05,0.07,2.237,4.208,13.74,-17.28,8.302,0,1.655,0.7429,1.258,AFP
11.5553,134.133,0.014445,27.384071,89.16,0.4002,3.005,0.05081,249.8,0.586504,-0.377843,1.081325,-0.49866,113,1,14.89,2638,3184,16.52,1417,108,791.7,152,1.266,0.09107,675,1,5149,4.51,-0.14,0.803,4.861,14.83,-2.741,0.7118,0.9607,20.83,1.004,0.1849,PC
18.7825,147.834,0.008262,21.252074,88.31,0.6283,5.324,0.0717,73.87,0.428511,0.378897,0.006793,-0.088414,68,1,8.449,2704,3265,10.02,871,66,561.2,107.5,0.8474,0.1379,682,1,5919,4.49,-0.12,0.94,6.133,8.18,-3.117,0.6793,3.664,12.04,1.033,0.3811,PC
459.313,260.213,0.073008,223.22954,89.74,0.9999,6.118,3.059,1620,0.669394,-0.527981,1.189313,-0.521774,3,1,7.379,102.6,97.7,6.863,39,2,31.65,1.96,12.13,1.141,268,0,5249,4.04,0.2,1.523,12.85,9.93,-4.525,0.658,63.62,15.09,0.7431,0.4557,NTP
2.20925,131.901,0.007315,5.234097,83.41,0.6008,2.607,0.02951,58.45,0.436047,0.385327,-0.018721,-0.076032,601,1,14.12,12810,15340,13.49,7722,593,5522,957.6,0.8717,0.03355,1510,1,5991,4.38,-0.02,1.092,6.904,12.31,-2.343,0.5912,0.3493,20.81,1.148,0.1904,PC
5.543,133.431,0.006493,1.224631,40.76,0.9276,13.51,0.6009,35.58,0.22035,1.191322,-1.191234,0.421152,248,1,7.482,27360,32850,44.02,3120,239,5887,5682,1.092,0.06557,1520,0,7126,4.15,-0.54,1.541,5.283,9.785,-9.086,3.056,0.649,3.202,0.7646,0.9285,NTP
4.41769,133.963,0.014722,18.601519,89.94,0.02086,1.841,0.02672,274.4,0.602868,-0.517076,1.274084,-0.556666,301,1,33.96,4529,5325,34.67,3887,298,2920,498.5,1.163,0.04681,852,1,4911,4.56,-0.22,0.724,8.741,30.33,-2.784,0.7854,0.2937,38.61,1.12,0.0918,PC
0.939501,131.973,0.043768,1.112579,26,1,1.929,0.9647,596.4,0.250408,0.895172,-0.599537,0.14759,1134,1,12.58,21940,22450,9.322,14610,1123,182600,716600,4.671,0.01723,1940,0,5826,4.34,-0.6,0.978,241.8,297.7,-93.36,3.596,0.1179,82.79,0.04226,0.3136,NTP
13.0843,132.63,0.025821,24.420121,88.37,0.6955,3.086,0.1471,698.5,0.624854,-0.334361,0.939944,-0.442881,100,1,51.66,2511,2844,61.97,1261,96,1209,645.5,2.781,0.1068,739,2,5511,4.43,0.2,0.987,8.612,46.99,-3.192,0.6728,0.01031,69.84,1.099,0.06793,PC
0.56456,131.647,0.008419,2.163897,87.35,0.1,2,0.01686,81.73,0.460445,0.618268,-0.637295,0.224509,939,0,-1,-1,-1,10.02,8268,635,7998,1393,2.057,0.01636,3980,0,7710,4,0.06,2.239,4.079,7.569,-7.249,2.474,0,3.06,-0.1321,0.9577,NTP
186.436,146.923,0.058547,321.67218,90,0.003882,4.687,0.2592,4168,0.398268,0.345866,0.15399,-0.164514,8,1,58.36,446.1,370.4,72.09,104,7,214.1,171.9,4.894,0.5969,278,1,5570,4.58,-0.4,0.766,30.17,66.26,-4.276,0.7119,5.525,93.08,0.8807,0.06453,PC
0.551311,131.924,0.000136,1.009923,68.19,0.3753,3.866,0.000612,0.02103,0.333005,0.90562,-0.875402,0.303486,2428,1,0.00575,35650,40950,9.89,21140,1625,29490,3082,0.0345,0.01535,3810,0,7017,3.91,-0.16,2.325,4.634,8.999,-5.543,2.056,0,4.376,0.000639,0.616,NTP
444.464,523.629,0.010503,332.22435,89.96,0.2139,10.09,0.1099,148.5,0.765871,-0.981248,1.542861,-0.430022,3,1,5.29,215.6,228.3,15.18,39,2,685.3,18.54,99.87,1.321,1370,0,3833,0.75,-0.42,87.14,197,9.69,-7.774,0.6448,6.107,15.03,0.546,0.8023,NTP
2.43584,132.9,0.008119,9.23715,89.58,0.06749,2.026,0.01639,77.33,0.287761,0.957517,-0.849023,0.277651,553,1,17.89,8499,10410,17.37,7072,543,5068,905.5,1.13,0.03702,1690,1,6511,4.28,-0.24,1.275,7.92,16.1,-2.435,0.9027,2.871,17.84,1.111,0.1512,AFP
220.129,245.991,0.039853,82.113163,89.97,0.04821,21.27,0.8171,1878,0.262965,0.980839,-0.83608,0.266959,7,1,77.66,1481,1266,143.6,65,4,2975,849,6.058,0.7207,389,2,6340,4.16,-0.38,1.393,37.36,61.97,-3.92,0.6516,3.791,95.1,1.253,0.06325,PC
488.269,201.946,0.019507,234.19786,89.87,0.5388,13.79,0.3688,424.8,0.403522,0.500239,-0.179346,-0.009579,3,1,2.452,399.4,364.6,17.37,39,2,320.2,4.226,2.052,1.229,236,0,6052,4.49,-0.12,0.964,18.63,8.974,-3.513,0.5914,0,15.17,0.2733,0.3914,NTP
0.566789,131.829,0.00971,1.357307,62.44,0.628,2.522,0.0398,102.7,0.567565,-0.176632,0.769383,-0.38989,2005,1,15.23,34210,41980,16.26,25540,1964,24060,2620,0.9398,0.01306,2020,0,5551,4.51,0.02,0.887,5.455,12.75,-5.817,2.907,0.000725,4.387,1.194,0.4561,NTP
3.5733,133.793,0.007748,3.423128,83.31,0.3988,7.38,0.06738,68.73,0.368229,0.720598,-0.556183,0.16027,302,1,8.573,16050,19710,13.42,3835,294,3950,520,0.9918,0.04826,1400,0,6422,4.37,-0.06,1.173,7.174,9.384,-8.19,2.325,0.3691,4.036,0.9136,0.8727,NTP
0.520683,131.805,0.008055,1.560031,54.45,0.907,1.122,0.04877,56.3,0.476831,0.513537,-0.480355,0.163861,2567,1,11.3,29790,37680,15.61,32890,2529,41810,3268,3.167,0.01618,4950,0,7517,3.64,0,3.603,5.205,16.5,-17.78,9.913,0.000134,1.665,0.6847,1.078,AFP
26.7231,147.938,0.014618,13.654723,86.53,0.8262,8.806,0.3879,201.2,0.518474,0.124525,0.308705,-0.199667,51,1,44.77,3393,3908,74.32,637,48,778.7,295.6,2.716,0.186,784,3,5871,4.05,0.17,1.703,9.265,43.27,-3.348,0.7906,0.5076,54.73,1.035,0.07739,PC
2.25888,131.662,0.00537,1.297134,63.44,0.5799,10.93,0.08769,31.33,0.071028,1.542285,-1.539201,0.554068,486,1,12.87,22060,25210,15.58,6071,466,8614,1707,1.178,0.03469,2300,0,6856,3.87,-1,2.011,4.696,10.02,-6.976,2.957,1.396,3.388,1.284,0.6962,NTP
7.7967,134.419,0.020325,6.302404,82,0.8772,4.925,0.4001,371.3,0.446857,0.554989,-0.391327,0.098512,171,1,55.73,6364,7821,90.91,2158,165,6651,3012,2.846,0.08481,1120,1,6535,4.35,0.21,1.283,8.786,52.47,-2.935,0.6713,0.6534,78.15,1.062,0.05593,PC
3.5511,134.926,0.006209,4.637836,88.62,0.1117,5.849,0.03655,45.02,0.26641,1.07898,-1.054597,0.370182,372,1,10.72,17510,21080,15.84,4706,361,6809,1345,1.169,0.05004,1760,0,6806,4.09,-0.28,1.726,6.788,10.96,-9.873,1.93,0.00609,5.677,0.9782,0.901,AFP
1.76268,133.179,0.008703,1.986914,75.47,0.4984,5.944,0.06803,84.02,0.188319,1.049482,-0.883244,0.268185,665,1,8.137,19060,25960,16.55,6058,465,16260,3287,1.827,0.03027,2670,0,7584,3.94,-1.08,1.924,3.775,7.385,-8.088,5.047,0.001918,1.463,1.102,1.095,NTP
0.566782,131.839,0.002555,1.529836,63.14,0.6913,2.055,0.01001,6.797,0.135354,1.340581,-1.273236,0.445582,2360,1,9.145,37310,44900,10.23,30190,2321,85020,5153,0.4476,0.01329,3130,0,6462,4.02,-0.76,1.605,11.53,8.208,-4.717,1.321,0,6.215,1.114,0.5746,NTP
2.31166,132.12,0.015976,9.785521,89.14,0.147,1.814,0.02915,323.4,0.714875,-0.657751,1.313974,-0.529453,311,1,24.68,5705,7266,28.27,4017,308,6021,979.6,32.13,0.05148,4080,1,4883,2.44,0.21,18.43,7.158,25.19,-3.175,0.7381,39.25,34.13,0.9795,0.126,AFP
568.266,275.816,0.034076,112.70801,89.52,0.9396,16.64,3.833,783.7,0.687043,-0.788964,1.497756,-0.538357,3,1,4.408,320.8,354.7,15.16,39,2,4579,19.32,94.55,1.352,817,0,4268,1.64,-0.34,25.43,273.9,11.03,-3.636,0.6628,4.52,16.64,0.3998,0.3298,NTP
7.97091,134.057,0.01947,45.318933,89.7,0.2409,1.331,0.02696,465,0.668475,-0.548227,1.219414,-0.529071,166,1,18.22,1972,2411,17.94,2119,162,1924,226.2,1.755,0.07621,761,1,5237,4.57,0.24,0.826,9.31,15.36,-3.885,0.7227,0.3721,21.26,1.186,0.2528,PC
0.566779,131.751,0.010506,2.205002,71.49,0.7,1.431,0.02889,114.2,0.392251,0.576294,-0.312114,0.050489,1421,1,10.83,14230,15630,9.432,13100,1007,11620,1408,1.17,0.01379,2340,0,6178,4.46,-0.1,1.021,4.537,9.213,-3.854,1.099,0.000173,8.382,1.175,0.4184,NTP
459.321,260.206,0.039445,1076.9376,89.99,0.117,3.365,0.1294,1886,0.442671,0.22133,0.292187,-0.216387,3,1,4.969,161.7,188.4,7.953,39,2,14.79,5.127,3.461,1.114,211,0,5635,4.57,-0.26,0.804,9.883,9.503,-4.044,0.7035,58.56,13.51,0.5229,0.4256,NTP
459.137,260.363,0.025261,184.95644,89.81,0.6131,15.58,0.6064,716.7,0.768157,-0.932522,1.606829,-0.566613,3,1,3.222,235,274.9,11.07,39,2,1100,23.19,59.79,1.274,785,0,4311,1.88,-0.1,21.69,44.26,8.782,-3.362,0.6676,0,13.15,0.3668,0.3828,NTP
33.4158,137.924,0.01482,29.897005,89.28,0.3772,8.044,0.1366,256.1,0.452975,0.361331,-0.006874,-0.075504,40,1,23.72,2429,2978,29.86,507,38,315.7,67.21,2.296,0.2101,689,2,6007,4.18,0.07,1.42,8.551,24.4,-4.12,0.7088,1.508,34.43,0.9722,0.1688,PC
1.2809,131.504,0.005164,2.616509,69.86,0.901,1.667,0.04451,23.19,0.343391,0.878979,-0.825094,0.286867,978,1,7.78,13140,15810,10.07,12560,965,12200,1572,1.418,0.02644,2830,2,6585,3.81,-0.08,2.517,3.805,7.998,-4.189,1.592,1.505,5.025,0.9728,0.5238,AFP
125.413,195.627,0.036211,313.63462,89.87,0.7329,2.238,0.1626,1323,0.641626,-0.493947,1.0665,-0.376371,8,1,21.5,195.8,167.9,24.35,104,7,458,37.13,2.525,0.4197,238,1,4366,4.62,-0.18,0.639,9.48,19.5,-9.453,0.7516,0.0829,25.95,1.103,0.4847,PC
0.566768,131.834,0.003071,2.074999,70.28,0.7,1.499,0.008975,9.785,0.342135,0.591753,-0.203345,-0.015966,2359,1,8.401,28760,34420,12.34,30240,2325,30210,3333,0.3157,0.01253,2200,1,5758,4.4,-0.4,0.942,11.3,10.46,-3.695,1.553,0,6.738,0.8028,0.3531,NTP
1.19098,131.945,0.009999,1.013707,10.42,0.997,1.45,1.16,39.55,0.36452,0.74217,-0.593935,0.177145,1121,1,11.4,30990,32630,14.36,14390,1106,18990,2595,1.285,0.02337,2030,0,6475,4.38,-0.06,1.178,3.666,10.43,-5.089,1.04,0.0258,10.03,1.093,0.4879,AFP
4.01668,134.24,0.257475,11.528858,85.44,0.9158,2.294,1.706,38120,0.374645,0.376596,0.153871,-0.169403,329,1,1152,6844,7010,1695,4251,326,181900,11860,22.31,0.04438,1020,1,5448,4.5,-0.5,0.794,152.7,1363,-167.6,1.155,3.715,1180,0.8453,0.1229,AFP
3.30558,134.403,0.167438,7.423217,82.9,0.9181,2.453,1.437,17910,0.327157,0.573872,-0.114246,-0.063098,399,1,588.8,8135,9107,736,5083,390,79160,5636,12.86,0.03983,1020,1,5513,4.63,-0.58,0.704,75.27,623.6,-22,0.8365,0.2276,745.4,0.9443,0.03528,AFP
0.656668,131.72,0.011147,3.359236,88.7,0.0761,1.506,0.0167,143.7,0.463125,0.632448,-0.672602,0.253374,2034,1,9.471,23670,29960,15.26,26000,1999,19550,2409,4.873,0.01888,4720,0,7348,3.55,0,4.006,4.712,15.32,-9.002,5.944,0.000002,2.577,0.6182,0.5876,AFP
6.60189,137.467,0.018592,4.594316,77.86,0.9666,3.528,0.7958,231.7,0.569512,-0.160541,0.735257,-0.373621,207,1,10.24,4872,5834,13.02,2639,202,2105,562.7,1.745,0.06836,875,1,5591,4.56,0.07,0.86,11.36,9.072,-4.223,0.6426,0.0277,14.12,1.129,0.4655,PC
0.706098,131.821,0.003244,3.039835,79.79,0.5386,1.502,0.006831,11.46,0.495682,0.22144,-0.041865,-0.030899,1515,1,4.706,19140,23060,12.82,19410,1492,26740,2061,1.113,0.01966,4710,0,8439,3.75,-0.14,3.144,6.089,9.306,-6.699,3.636,0.005458,2.56,0.5057,0.7199,AFP
635.337,174.326,0.115116,180.70241,89.68,0.9982,13.35,51.53,4533,0.319743,0.345628,0.362573,-0.2818,3,1,8.79,619.7,303.4,6.808,39,2,9242,17.65,7.537,1.217,154,0,4986,4.66,-0.96,0.6,91.36,45.49,-35.97,0.8949,0,50.83,0.1932,0.7907,NTP
1.68025,131.902,0.006347,1.416611,52.3,0.8663,4.641,0.1151,36.99,0.450739,0.366588,-0.150231,-0.004363,518,1,7.256,12470,13240,12.38,4134,317,5183,1078,2.398,0.03509,3440,1,7854,3.67,-0.12,3.462,4.301,8.974,-5.048,2.399,0.1378,3.741,0.8085,0.5624,NTP
6.07823,134.95,0.011853,1.096929,26.52,0.9815,10.41,2.623,95.13,0.220681,1.120216,-1.032534,0.350228,224,1,15.59,16830,18570,44.01,2821,216,5096,3843,1.547,0.06587,1230,0,6531,4.3,-0.48,1.196,3.439,13.77,-5.849,1.175,0.004835,11.72,1.132,0.4248,NTP
2.18905,132.097,0.017948,6.551058,88.81,0.1358,2.575,0.04624,395.7,0.523535,-0.116942,0.749636,-0.38973,597,1,26.54,11980,14760,29.19,7592,583,6993,762.6,1.5,0.03126,1180,1,5396,4.6,-0.2,0.766,6.306,26.02,-14.79,1.405,0.2118,18.51,1.02,0.5685,AFP
0.552545,131.875,0.006972,1.815096,89.61,0.01235,2.342,0.01621,56.96,0.293639,0.972604,-0.902156,0.305646,1471,1,12.07,27550,31260,11.84,18110,1392,28890,2969,0.9844,0.01408,2820,0,6672,4.3,-0.2,1.294,4.982,9.045,-8.037,5.832,0.000014,1.551,1.335,0.8886,AFP
0.901358,131.687,0.004004,1.821053,83.07,0.2197,3.704,0.01552,18.2,0.574757,0.082742,-0.017299,-0.016723,1191,1,9.281,34080,41090,9.282,15130,1163,16620,1677,1.302,0.02464,4430,0,9126,3.88,0.07,2.979,17.05,7.446,-5.962,3.47,1.347,2.145,1.247,0.8007,NTP
18.4923,136.514,0.037232,39.990926,89.6,0.2822,3.526,0.1371,1687,0.55319,-0.236185,0.902997,-0.442533,76,1,68.3,2051,2440,92.55,975,74,1572,426.5,3.405,0.1254,603,1,5289,4.48,-0.18,0.838,22.35,65.34,-3.456,0.6937,0.01171,94.2,1.045,0.05289,PC
0.768036,131.521,0.005674,2.047389,75.86,0.5001,2.501,0.01878,34.97,0.528909,0.191227,-0.181698,0.053011,1403,1,4.283,24190,28750,9.613,15110,1161,15700,1577,1.222,0.02058,4270,0,9883,4.14,-0.5,1.973,4.159,7.646,-6.107,4.108,0.000197,1.861,0.5602,0.7987,AFP
2.11552,132.002,0.015388,4.56539,85.15,0.3859,3.325,0.05905,272.8,0.387216,0.601488,-0.352344,0.068104,536,1,21.05,12510,14990,21.96,6877,528,4765,740.5,1.735,0.03327,1530,1,6210,4.45,-0.1,1.033,5.4,20,-2.833,0.8289,4.136,24.13,1.052,0.1416,AFP
0.567047,131.952,0.000137,1.106862,26.89,0.9872,0.6276,0.003359,0.01162,0.376245,0.615014,-0.349458,0.06341,2350,1,0.00291,33760,40860,14.84,30250,2326,41590,3332,0.01563,0.01356,2380,0,6151,4.41,-0.14,1.046,8.607,11.88,-5.139,0.9129,0,13.02,0.000245,0.4324,NTP
0.726531,131.855,0.009667,2.927619,88.04,0.1,1.905,0.01842,108.8,0.323648,0.932131,-0.898179,0.311053,1471,1,16.01,21190,27000,10.02,18940,1456,24450,2538,1.508,0.01734,2740,0,6851,4.25,-0.14,1.43,7.927,13.73,-11.51,6.355,0.001197,2.161,1.166,0.8385,NTP
4.22455,135.428,0.011394,11.082007,89.71,0.05667,2.941,0.03323,155.1,0.369911,0.598804,-0.294994,0.036012,272,1,14.12,5853,7271,15.13,3380,259,1892,407.6,1.406,0.05096,1250,5,6036,4.33,-0.18,1.131,4.011,13.42,-2.979,0.7239,0.3877,18.54,1.052,0.222,PC
1.62685,132.481,0.009155,4.586029,86.24,0.3004,2.611,0.02601,99.43,0.440578,0.26914,0.20022,-0.17365,655,1,7.925,8209,9948,8.338,6162,473,5049,649.2,0.972,0.02602,1550,1,5735,4.41,-0.18,0.973,3.538,7.239,-8.004,1.546,0.4214,4.683,1.095,1.106,AFP
2.08014,133.347,0.005136,2.005936,69.82,0.6921,5.775,0.05637,27.68,0.403841,0.407059,0.01551,-0.095478,645,1,10.81,33440,40170,20.05,8255,634,22980,4042,1.025,0.03232,1910,0,5749,3.93,-0.18,1.828,14.25,11.02,-13.6,4.148,0.01433,2.656,0.9815,1.235,AFP
7.81157,131.53,0.021551,20.039901,89.14,0.3,2.908,0.06728,566.9,0.546722,-0.286497,1.004199,-0.482165,173,1,22.27,3998,4730,23.92,2249,172,1476,376,1.667,0.07084,717,1,5135,4.63,-0.28,0.709,4.627,21.83,-3.174,0.568,0.1207,38.44,1.02,0.1453,AFP
63.6815,145.971,0.415438,45.791808,89.87,0.1,15,4.436,325000,0,0,0,0,0,0,-1,-1,-1,12600,247,18,3789000,88950,47.78,0.3106,486,1,5979,4.39,-0.14,1.054,2944,9281,-650,2.985,0,3110,-0.000108,0.07003,AFP
