@relation tce_features-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute tce_fwm_stat numeric
@attribute tce_fwm_sra numeric
@attribute tce_fwm_sdec numeric
@attribute tce_fwm_srao numeric
@attribute tce_fwm_sdeco numeric
@attribute tce_fwm_prao numeric
@attribute tce_fwm_pdeco numeric
@attribute tce_dicco_mra numeric
@attribute tce_dicco_mdec numeric
@attribute tce_dicco_msky numeric
@attribute tce_dikco_mra numeric
@attribute tce_dikco_mdec numeric
@attribute tce_dikco_msky numeric
@attribute av_training_set {PC,AFP,NTP}

@data
17.8552,146.596,0.089222,19.414572,89.24,0.2583,7.434,0.6489,9244,0.362597,0.799121,-0.709515,0.232468,75,1,628.5,4171,4953,838,949,72,47290,5068,14.76,0.1462,943,1,6635,4.19,-0.04,1.516,96.09,558.2,-2.243,0.7205,0.09198,774.8,1.126,0.004018,1445.2,19.830246,41.011061,-0.09237,0.2554,0.000487,-0.000911,-0.025695,0.049954,0.056175,-0.047482,0.18567,0.19164,PC
12.4244,141.609,0.013721,4.495967,82.6,0.5791,17.57,0.3553,210.9,0.501282,-0.095564,0.763789,-0.401627,109,1,11.38,14150,17040,17.16,1352,103,1032,456.7,1.074,0.09725,632,1,5272,4.63,-0.32,0.717,5.721,10.34,-5.512,1.282,0.9473,8.067,1.101,0.5332,16.005,19.835696,40.653452,3.131,0.2226,-0.000585,-0.000128,-1.7466,-2.3356,2.9165,-1.6199,-2.5537,3.0241,AFP
0.970211,131.534,0.008742,2.338167,77.65,0.5,2.777,0.032,84.54,0.445999,0.358013,-0.141424,-0.013836,1379,1,9.48,29780,36410,12.6,17670,1358,13730,1990,1.819,0.02301,3280,0,8158,4.11,-0.16,1.907,4.67,10.78,-6.179,4.423,0.004649,2.437,0.8794,0.5731,34.477,20.071307,44.211938,-0.4258,-0.547,0.000045,0.000089,-0.2154,0.02975,0.21745,-0.28719,0.2077,0.35442,NTP
1.89134,132.674,0.009826,4.633177,89.19,0.06577,3.143,0.03071,117.3,0.450179,0.204703,0.30521,-0.219237,705,1,8.862,17110,20650,9.753,9048,695,8926,1218,0.8739,0.02884,1330,1,5658,4.57,-0.22,0.815,4.917,8.343,-2.331,0.9296,0.000001,8.975,1.062,0.2794,93.23,19.35897,37.819624,-8.117,-2.399,0.000936,0.000196,-3.8952,-3.3964,5.168,-4.0122,-3.8484,5.5595,AFP
30.7311,147.534,0.027217,120.00622,89.95,0.1,2,0.05351,855.2,0.34233,0.948014,-0.986667,0.353925,28,0,-1,-1,-1,20.44,52,3,84.81,17.23,5.019,0.2186,896,0,7304,4.15,-0.14,1.69,12.07,17.25,-7.75,1.444,0,11.95,-0.05796,0.4491,-1,0,0,0,0,0,0,0,0,0,0,0,0,NTP
0.597932,131.954,0.008918,1.656406,55.91,0.9283,1.09,0.06614,65.27,0.321123,0.863952,-0.74117,0.235429,2235,1,20.98,26770,32690,22.82,28600,2199,40800,4160,1.124,0.01467,2560,1,6528,4.38,-0.16,1.155,13.04,18.31,-3.824,2.178,0.1625,8.407,1.145,0.2088,329.41,19.938554,40.830477,-1.457,-6.528,0.000118,0.000391,-1.3504,-8.5137,8.6202,-1.4572,-8.4386,8.5635,AFP
686.072,164.699,0.012065,269.04236,89.83,0.8122,11.76,0.4029,131.8,0.901873,-1.166611,1.690515,-0.49505,3,1,3.953,301.3,285.4,41.53,39,2,70.99,35.74,17.68,1.507,542,0,4115,2.17,0.56,13.43,93.45,8.638,-3.176,0.6296,0.8347,13.72,0.4576,0.3677,3.1699,19.45851,50.567519,-0.2175,-2.092,0.000014,0.000287,-0.29288,-4.4777,4.4872,-0.40663,-4.2651,4.2844,NTP
29.3495,148.462,0.025056,39.796811,89.03,0.6739,4.352,0.1911,669.9,0.606999,-0.495065,1.232968,-0.541357,47,1,17.83,1471,1772,18.49,598,45,300.7,73.19,1.977,0.1708,453,1,4986,4.61,-0.12,0.723,6.123,16.4,-2.362,0.6908,7.358,23.74,1.087,0.144,2.9877,19.05535,43.198506,-0.5385,0.4164,0.000428,-0.000209,0.36182,-0.19542,0.41122,0.39348,-0.19454,0.43894,PC
25.9513,148.953,0.015448,12.046582,87.05,0.6201,13.23,0.3241,261.5,0.186638,0.890688,-0.35557,0.010053,43,1,9.144,4323,5146,13.45,546,41,302.6,132.9,0.8934,0.1429,411,1,4838,4.75,-1.3,0.53,3.434,8.652,-4.538,0.698,0.7865,12.4,1.057,0.5245,2.3569,19.579526,39.022246,1.042,0.381,-0.000301,-0.000139,-2.1298,-0.13826,2.1343,-2.1999,-0.19115,2.2082,AFP
15.6406,140.087,0.568684,24.964262,88.46,0.6712,6.786,3.672,263500,0.430417,0.590089,-0.424335,0.111662,30,1,448.4,2302,1677,839.6,390,29,58850,12330,87.07,0.134,924,1,6475,4.26,0.16,1.403,208.8,828.7,-67.36,1.332,6.038,621.9,0.5411,0.08129,8595.7,19.574026,39.415936,0.08888,3.044,0.07881,0.1968,-1.846,-4.3762,4.7496,-0.11855,0.28446,0.30817,AFP
0.565679,131.629,0.005499,1.031692,24.3,0.9403,1.492,0.06766,24.59,0.459614,0.339179,-0.118997,-0.018106,1518,1,4.726,21500,25640,11.7,17840,1371,36920,2379,1.993,0.01709,4930,0,8022,3.71,0,3.322,3.452,7.755,-9.178,5.709,0,1.358,0.6094,1.184,6.9298,19.874931,40.499526,-0.4525,-0.481,0.000007,0.000013,0.1156,0.070499,0.1354,0.067257,0.045703,0.081316,AFP
0.881956,131.742,0.002829,1.843523,76.15,0.4412,3.291,0.01152,8.797,0.59493,0.033922,-0.018626,-0.006481,1523,1,8.609,36810,44630,14.59,19440,1494,41700,2860,0.694,0.02405,4180,0,9801,4.11,0.07,2.248,6.622,9.635,-3.536,1.015,0.008986,9.496,0.8935,0.367,12.762,19.405102,47.73389,-2.342,-0.8272,0.000022,0.000007,-0.2673,0.59125,0.64887,-0.11274,0.5622,0.57339,NTP
16.0049,135.257,0.019971,10.629449,85.49,0.835,6.738,0.4175,378.4,0.302473,0.960542,-0.900474,0.307341,84,1,39.21,4463,5319,76.56,1040,79,2309,2450,2.929,0.1338,938,1,6711,4.28,-0.18,1.344,39.71,36.65,-2.713,0.6815,0.01268,53.78,1.07,0.07403,3.3856,19.517153,43.426852,-0.07075,-0.2105,0.000045,-0.000017,0.077823,0.028809,0.082984,0.11488,-0.20273,0.23302,PC
20.4998,131.822,0.020083,27.379029,89.48,0.25,5.657,0.1186,474,0.38578,0.61468,-0.37467,0.078191,67,1,19.39,2967,3573,23.94,858,65,513.2,169.4,2.358,0.1509,734,1,6233,4.41,-0.08,1.076,5.787,17.86,-4.42,0.7846,0.02726,22.77,1.086,0.2474,13.089,19.355096,43.122026,-0.2233,0.7045,0.000109,-0.000558,-0.37527,0.3719,0.52833,-0.30571,0.028732,0.30706,PC
1.01638,131.586,0.004379,2.090351,88.54,0.05335,3.725,0.01629,22.49,0.191042,1.191526,-1.10941,0.378236,1323,1,8.296,36910,44150,13.12,16810,1292,23450,2575,0.4898,0.01996,2080,0,6570,4.43,-0.58,1.025,4.933,7.331,-8.672,3.954,0.09717,1.854,1.132,1.183,53.275,19.062912,38.87022,-0.05394,1.297,0.000012,-0.000101,0.03829,-0.18453,0.18846,0.2093,-0.38161,0.43524,AFP
15.3353,143.332,0.05119,32.819215,89.44,0.3204,3.574,0.1929,3200,0.685326,-0.555025,1.202571,-0.520492,84,1,79.31,2450,2827,111.4,1066,81,1949,266.2,4.821,0.1201,630,4,5325,4.56,0.36,0.863,16.38,80.87,-2.572,0.6456,6.818,125.3,0.9806,0.0318,70.287,19.482449,41.08589,-0.06033,0.03542,0.001163,0.001367,-0.3614,-0.3417,0.49736,-0.089791,0.043997,0.09999,PC
0.677748,131.792,0.003367,1.057102,31.27,0.9035,2.137,0.03849,9.958,0.460962,0.238001,0.018359,-0.078503,1748,1,5.793,27820,33450,10.13,20400,1568,28420,1777,0.7147,0.01817,3830,0,8383,4.1,-0.26,1.945,4.265,9.562,-8.007,5.061,0.000003,1.889,0.6059,0.8374,4.1151,19.466107,38.666781,-0.9523,1.119,0.000008,-0.000008,0.083743,0.10908,0.13752,0.13656,0.29712,0.327,AFP
2.51567,133.519,0.007713,1.595838,55.64,0.9007,5.441,0.2139,52.85,0.453323,0.644806,-0.673391,0.238896,537,1,15.35,22310,27050,19.69,6838,525,9754,1484,1.706,0.04369,2320,0,7714,4.07,0.04,2.027,8.126,15.09,-5.673,2.882,1.869,5.238,1.017,0.3758,65.078,19.871738,42.020601,2.928,0.1479,-0.000161,-0.000004,0.051124,-0.047209,0.069587,-0.006964,-0.032713,0.033446,NTP
35.6361,164.177,0.026314,17.85966,86.91,0.9613,5.48,1.456,496,0.395216,0.470147,-0.094288,-0.052561,35,1,15.27,1200,1473,17.03,442,33,243.6,60.34,2.547,0.2103,537,1,5926,4.53,-0.2,0.887,6.662,15.6,-3.522,0.7162,0.00943,21.78,0.9787,0.2257,1.8518,19.349415,39.967979,0.5487,-0.1129,-0.00036,0.000017,-0.066074,0.13976,0.15459,-0.27925,0.041522,0.28232,PC
2.9903,133.101,0.020025,4.660988,87.83,0.1764,4.924,0.09971,516.7,0.693786,-0.763708,1.468156,-0.560767,452,1,38.29,17620,20720,41.85,5642,433,6441,1148,1.597,0.03671,919,1,4667,4.58,0.1,0.731,16.24,35.41,-4.55,0.9897,29.99,35.78,1.081,0.1285,49691,0,0,121.6,-5.102,-0.06272,0.002578,9.9049,-0.012104,9.9049,9.6818,0.056464,9.6819,AFP
0.902977,131.761,0.029172,4.352834,80.75,0.7,1.196,0.06474,874.8,0.455741,0.069894,0.422609,-0.281482,1184,1,14.22,13640,17350,10.55,15140,1164,14250,1715,11.94,0.02299,4330,0,7693,3.59,-0.26,3.751,5.839,11.93,-9.955,3.344,0,3.567,1.193,0.8346,58.951,19.642519,39.238572,-0.1641,0.1165,0.000164,-0.000091,0.19151,-0.27208,0.33272,0.24384,-0.36588,0.43969,AFP
1.54039,131.997,0.020801,6.083292,83.39,0.7001,1.437,0.05636,448.2,0.521861,-0.068707,0.663967,-0.352934,863,1,57.26,10700,12610,57.9,11010,846,10380,1422,2.147,0.02436,1500,1,5466,4.4,-0.14,0.946,6.081,49.75,-6.58,2.112,0.000229,23.55,1.151,0.1323,971.29,19.131713,38.91334,-4.878,0.2878,0.002136,-0.000233,-2.759,-0.24507,2.7699,-2.8427,-0.45679,2.8791,AFP
1.01837,131.661,0.271459,2.817434,87.97,0.1,3.5,0.7534,86870,0.367551,0.667553,-0.435234,0.104937,179,0,-1,-1,-1,3923,2223,170,5921000,249000,43.34,0.02038,2300,1,6160,4.14,-0.12,1.463,823.2,4551,-3.333,1.459,0,3119,-0.00022,0.000732,-1,0,0,0,0,0,0,0,0,0,0,0,0,AFP
459.3,260.241,0.026717,745.86011,89.93,0.8764,2.516,0.261,560.1,0.860891,-1.146604,1.682751,-0.474564,3,1,8.449,75.4,40.89,15.48,39,2,124.7,11.45,229.9,1.409,1270,0,3853,0.89,-0.22,78.87,29.57,11.35,-12.4,0.6485,0,17.5,0.7447,1.093,17.854,19.19411,40.754224,0.2563,-3.762,-0.000192,0.002098,0,0,0,0,0,0,NTP
4.65998,134.403,0.014692,2.385224,87.6,0.1,15.07,0.2204,258.2,0.404743,0.52508,-0.230042,0.017071,294,1,14.08,31010,35060,28.1,3666,281,6838,3375,2.251,0.05617,1340,0,6084,4.18,-0.04,1.404,6.066,13.42,-3.421,2.091,0.3068,6.417,1.05,0.255,3.3793,19.851468,39.641815,0.1469,0.09001,-0.000015,0.000028,0.097389,-0.17848,0.20332,0.099892,-0.19868,0.22238,AFP
144.549,265.951,0.032684,48.116514,89.06,0.7868,15.35,1.215,1043,0.510702,-0.026694,0.61208,-0.336829,10,1,21.61,1187,1338,29.46,117,8,82.06,32.04,2.882,0.516,304,2,5514,4.57,-0.16,0.808,8.229,20.05,-3.429,0.7107,1.234,28.21,1.078,0.171,5.7695,18.829295,43.73453,0.6027,0.18,-0.000688,-0.00034,0.18338,0.32538,0.3735,0.10646,0.18922,0.21711,PC
2.76431,133.023,0.004726,2.344223,77.58,0.5044,7.828,0.0493,24.72,0.29645,1.045186,-1.063891,0.380639,494,1,9.314,21270,23210,31.16,3120,239,6307,2923,0.9597,0.04354,2040,0,7077,4.06,-0.22,1.861,4.593,14.94,-3.625,2.685,47.1,5.563,0.6235,0.2427,2.5868,19.109059,41.859734,-0.5228,-0.09535,0.000004,0.000009,0.82986,0.55209,0.99673,0.81998,0.85331,1.1834,NTP
1.63334,132.131,0.00436,2.526709,80.19,0.4307,4.481,0.02386,21.44,0.431578,0.706642,-0.678808,0.231012,823,1,9.978,23780,27300,10.84,10400,799,16110,2131,0.7274,0.03072,2150,0,6905,4.23,0.12,1.529,4.41,7.893,-8.283,2.748,2.291,2.872,1.264,1.049,17.762,19.445114,45.096558,-0.3737,1.54,0.000011,-0.000031,0.049626,0.016796,0.052391,0.10619,0.032195,0.11096,NTP
0.758263,131.955,0.006634,1.118187,36.47,0.8992,2.344,0.07854,38.8,0.356674,0.864298,-0.83979,0.291477,1758,1,13.81,28020,30830,11.98,22530,1732,28680,3785,1.124,0.01817,2820,0,6921,4.2,-0.06,1.553,4.174,10.06,-3.708,1.735,0,5.799,1.373,0.3686,0.40306,19.474039,38.088784,0.006919,0.0848,0.000004,-0.000007,-0.37715,-0.008359,0.37725,-0.38431,0.031212,0.38558,AFP
0.782667,131.537,0.007855,2.412364,87.62,0.1,2.486,0.01957,71.7,0.431504,0.728293,-0.731403,0.254942,1365,1,17.43,27230,32290,14.12,17480,1344,23550,1952,1.369,0.01904,2860,0,7069,4.21,0.1,1.597,27.26,14.95,-8.1,3.367,0,4.44,1.166,0.5419,0.69547,19.769558,39.293148,-0.08638,0.09943,0.000004,-0.000014,-0.014158,0.053073,0.054929,-0.050163,0.057898,0.076606,AFP
58.9408,159.619,0.022611,76.52366,89.51,0.657,4.611,0.1765,545.4,0.350275,0.591935,-0.228778,-0.002383,16,1,7.948,530.2,672.2,7.392,195,14,117.2,11.44,2.048,0.2864,440,2,5853,4.55,-0.36,0.83,3.585,7.664,-3.628,0.7009,0.297,10.94,1.037,0.4734,15.884,19.677866,38.637685,2.155,2.179,-0.001057,-0.001419,-0.61123,-0.34456,0.70165,-0.57517,-0.43985,0.72408,PC
14.5324,140.725,0.034246,32.082498,89.18,0.4595,3.206,0.1334,1370,0.554291,-0.207799,0.849097,-0.419048,93,1,71.52,2362,2808,109.5,1170,89,4894,796.3,3.214,0.1083,665,1,5345,4.47,-0.12,0.86,24.53,67.9,-2.06,0.6368,3.251,106.6,1.053,0.03034,7.4992,19.231434,40.269835,0.1545,0.1624,-0.00009,0.000269,0.026161,-0.10704,0.11019,0.090996,0.025311,0.094451,PC
0.556176,131.798,0.028397,1.014386,12.16,0.9916,1.141,0.922,371.1,0.291778,1.049731,-1.090186,0.389605,1920,1,18.71,26950,36500,23.02,24560,1888,56620,3153,6.545,0.01517,3930,0,7542,3.97,-0.5,2.112,5.948,13.52,-12.14,5.703,0.1166,2.371,1.384,0.8975,51.33,19.691344,38.849613,0.1171,0.06743,-0.000098,-0.000122,0.045493,-0.000229,0.045493,-0.011639,-0.044655,0.046147,AFP
0.735126,132.247,0.004985,3.154862,87.89,0.1164,1.777,0.008934,29.07,0.407805,0.691151,-0.588942,0.183837,1454,1,10.87,20810,25080,12.24,18660,1434,41030,2834,0.7017,0.01754,2520,1,6661,4.34,0.07,1.29,5.618,11.24,-2.507,0.4949,0.000011,22.72,0.967,0.223,52.983,19.605726,39.12755,-8.55,-1.978,0.000249,0.000058,-10.583,-3.6466,11.194,-10.499,-3.5689,11.089,AFP
198.681,270.666,0.025429,138.87966,89.72,0.6907,8.283,0.3843,681,0.536306,-0.135538,0.755262,-0.386141,7,1,13.63,409,533.3,22.58,91,6,63.64,20.37,2.514,0.6188,288,2,5403,4.43,-0.14,0.906,6.878,13.73,-3.899,0.6956,0.2261,19.74,0.9928,0.284,0.99063,19.710866,44.525862,0.3252,0.07898,-0.000244,-0.000068,-0.61188,-0.51216,0.79793,-0.5943,-0.56801,0.82209,PC
62.7851,157.302,0.017053,90.082959,89.69,0.4817,4.769,0.1036,330.7,0.447136,0.383936,-0.041168,-0.061636,13,1,16.74,530,600.4,20.95,169,12,119.8,62.78,2.345,0.3193,530,2,6053,4.28,0.06,1.26,7.123,16.7,-3.259,0.6887,0.6162,24.25,1.002,0.1951,17.568,19.713451,38.945698,1.866,-0.4755,-0.000623,0.000173,0.047109,0.35516,0.35827,0.058099,0.39455,0.39881,PC
6.15053,132.521,0.085976,4.666419,77.64,0.9991,4.285,2.143,2666,0.19283,1.214821,-1.167563,0.41013,175,1,368.6,5135,6016,403.5,2210,169,28220,841.8,14.68,0.0675,1420,1,6691,4.08,-0.58,1.565,42.99,369.3,-15.39,0.8367,0.5669,441.3,0.9983,0.04167,19021,19.645725,39.396834,-1.497,0.9854,0.005524,-0.002039,-2.3587,1.438,2.7625,-2.0898,1.3481,2.4869,AFP
13.0314,144.111,0.022978,20.316336,88.53,0.5217,4.312,0.132,602.5,0.582086,-0.20011,0.781473,-0.388342,89,1,18.36,2934,3549,19.45,1144,87,741.3,104.7,2.184,0.1074,699,2,5565,4.55,0.1,0.871,4.715,17.41,-2.672,0.7197,1.189,24.19,1.055,0.1535,12.444,19.944635,43.441283,-0.004129,0.6932,0.000033,-0.000823,0.10267,0.010274,0.10318,0.121,-0.15201,0.19429,PC
12.1097,140.761,0.010218,9.90238,87.11,0.4992,8.205,0.1102,119.1,0.320561,0.557051,-0.061474,-0.090027,88,1,23.55,5587,6716,29.02,1105,84,858.7,260.8,0.824,0.09174,681,1,5437,4.55,-0.64,0.739,5.7,23.23,-2.566,0.8245,1.719,28.17,1.014,0.1105,650.21,19.761861,39.129595,-2.895,-14.99,0.000465,0.001747,1.2788,-10.85,10.925,1.0352,-10.849,10.898,AFP
31.0573,147.559,0.022841,68.207358,89.73,0.3269,3.371,0.08407,623.6,0.458408,0.095,0.502917,-0.303848,46,1,13.55,1250,1452,15.58,585,44,422.7,105.8,1.859,0.1799,487,1,5422,4.6,-0.34,0.746,8.406,12.23,-3.734,0.6311,0.2093,19.39,1.107,0.3052,9.2703,19.7083,42.545404,-0.5708,-1.785,0.000377,0.00104,-0.33586,-0.030513,0.33724,-0.26066,-0.075523,0.27138,PC
459.301,260.246,0.031883,733.63408,89.94,0.7728,3.271,0.2403,996.9,0.52085,-0.224616,0.9366,-0.444627,3,1,4.332,53.79,61.9,9.715,39,2,154,5.318,15.28,1.105,434,0,4935,3.08,-0.42,4.392,11.33,11.31,-7.802,0.7425,0.008321,15.23,0.3832,0.6901,7.7139,19.693211,40.439147,1.758,3.192,-0.001231,-0.002707,0,0,0,0,0,0,NTP
1.97599,131.723,0.017064,1.945321,68.78,0.7042,5.695,0.1865,302,0.448344,0.167505,0.237293,-0.196014,543,1,9.719,23470,29180,11.22,6942,533,6697,996.3,5.108,0.03826,2970,0,7956,3.84,-0.24,2.743,4.74,11.04,-8.283,2.259,8.351,4.889,0.8801,0.7501,3.1902,19.885175,47.616087,-0.02119,-0.04509,-0.000035,-0.000024,-0.087377,0.12845,0.15535,-0.14622,0.018288,0.14736,NTP
2.76121,131.613,0.008313,4.271833,80.59,0.6982,3.592,0.05734,71.9,0.349399,0.802899,-0.674288,0.215632,379,1,16.2,10750,12730,19.91,4797,368,8111,1998,2.025,0.04344,2020,1,6381,3.9,-0.08,2.232,6.79,14.72,-1.778,0.5333,0.2619,27.61,1.1,0.1207,5.0376,19.047578,41.606011,0.444,0.4554,-0.000037,-0.000022,-0.1226,-0.71592,0.72634,-0.089948,-0.56398,0.5711,PC
4.06843,132.28,0.010703,5.250361,80.15,0.8978,2.748,0.1438,96.19,0.576475,-0.111776,0.633762,-0.330706,298,1,24.04,5859,7140,25.6,3549,272,2428,463.9,1.251,0.05037,1170,2,5751,4.39,0.21,1.071,4.243,22.38,-2.467,0.731,1.619,30.61,1.074,0.1102,7.929,19.980315,44.435562,-0.05852,-0.6779,-0.000008,-0.000107,-0.5611,1.6891,1.7798,1.7821,-3.4007,3.8393,PC
2.47627,131.809,0.006112,2.41545,82.92,0.2979,7.526,0.05015,42.67,0.34233,0.948014,-0.986667,0.353925,433,1,12.1,24850,29950,16.64,5525,424,7424,1477,1.127,0.04078,2070,0,7304,4.15,-0.14,1.69,4.927,12.53,-11.89,3.056,0.2737,4.099,0.9659,0.9495,2.9453,19.712117,47.591926,-0.4011,0.1642,0.000014,-0.000014,-0.088704,-0.03489,0.095319,-0.20133,-0.21233,0.29261,NTP
0.566788,131.835,0.010041,2.675476,79.23,0.5,1.42,0.01876,113.4,0.461071,0.283788,0.123289,-0.135275,2357,1,19.03,28490,34420,12.28,30120,2316,36480,3372,1.054,0.01363,2210,1,5949,4.49,0,0.962,7.136,10.22,-2.454,0.5844,0.09454,17.49,1.862,0.2401,12.832,19.449572,42.76965,0.5988,0.613,-0.000108,-0.00008,-0.1205,1.0215,1.0285,-0.40526,0.83794,0.93079,NTP
6.39273,135.608,0.015823,9.395496,84.41,0.916,2.283,0.205,198.6,0.600569,-0.283079,0.893621,-0.427932,209,1,12.83,3907,4635,12.3,2652,203,1691,377.3,1.711,0.06494,942,1,5467,4.4,0.1,0.991,5.28,12.2,-2.937,0.7245,0.2452,16.85,1.052,0.2406,0.89451,18.850699,46.177962,-0.3595,0.4377,0.000052,-0.000112,-0.767,-0.16673,0.78491,-0.74733,-0.30865,0.80856,PC
16.2482,143.961,0.01832,16.654583,89.43,0.1653,7.489,0.1384,403.7,0.394298,0.414193,0.026296,-0.108553,69,1,14.68,4131,4733,23.12,871,66,1521,454.8,1.845,0.1189,704,1,5729,4.44,-0.3,0.923,12.32,13.9,-2.082,0.5775,0.1966,24.07,1.056,0.1497,17.279,19.670653,38.855992,-0.3657,0.2952,0.000087,0.000355,0.084789,0.28549,0.29781,-1.1509,2.8074,3.0341,AFP
2.08082,132.142,0.014908,4.932239,84.77,0.4498,2.932,0.0538,244,0.591087,0.037624,-0.013296,-0.010703,520,1,18.26,11980,14550,19.11,6617,508,9533,966.3,3.115,0.04178,2900,0,9711,4.22,0.07,1.915,9.326,17.62,-10.57,2.983,0.6941,5.906,1.037,0.6001,22.476,19.654053,39.008615,1.825,-0.3078,-0.000484,0.000061,0.071523,0.016066,0.073305,0.004576,0.12852,0.1286,NTP
3.87304,135.117,0.008387,2.223916,75.46,0.5582,11.17,0.1345,77.36,0.267124,1.019254,-0.920459,0.309678,282,1,9.083,25300,29920,36.09,3575,274,10460,3733,1.928,0.05198,1800,0,6425,3.89,-0.28,2.107,4.737,10.6,-5.458,3.768,0.3164,2.814,0.8565,0.5146,65.335,19.929764,47.48467,-2.368,-0.7555,0.000323,0.000012,-0.35617,0.37337,0.51601,-0.22594,0.064049,0.23485,NTP
12.0714,143.457,0.024039,8.439653,83.82,0.9081,5.172,0.6272,487.4,0.620208,0.61387,-0.620828,0.210066,111,1,16.38,4698,5120,17.66,1352,103,1062,301.8,1.241,0.0813,403,3,3789,4.78,-0.26,0.473,4.315,17.15,-2.373,0.6521,0.005204,26.29,0.9555,0.1384,1.9981,19.651598,43.056383,0.09506,0.3004,-0.00005,-0.00027,-0.26601,-0.31564,0.41278,-0.30462,-0.54418,0.62364,PC
0.781734,132.23,0.013617,3.011899,88.1,0.1,2,0.02714,215.5,0.403833,0.798618,-0.808821,0.288118,1711,0,-1,-1,-1,13.75,21980,1690,35380,4743,3.449,0.01969,3340,0,6972,3.93,0.04,2.321,4.183,11.46,-9.751,1.594,0,7.191,-0.08726,0.8508,-1,0,0,0,0,0,0,0,0,0,0,0,0,AFP
2.27768,132.512,0.0047,2.308017,87.52,0.1,7.537,0.03561,25.76,0.228669,1.159082,-1.143856,0.40445,480,1,7.256,26490,32750,26.39,5993,460,23400,9218,0.8304,0.03599,2060,0,6950,4.1,-0.48,1.619,8.028,8.036,-9.551,4.275,0.01292,1.88,0.903,1.189,7.6035,19.636992,39.341894,-0.315,1.022,0.000008,-0.000027,0.19804,-0.48963,0.52816,0.22884,-0.49011,0.5409,NTP
2.94649,132.418,0.007065,5.20614,82.83,0.6499,3.326,0.04019,53.08,0.358104,0.759617,-0.615809,0.185979,455,1,12.26,11560,13860,11.8,5850,449,4267,594.8,0.9043,0.0427,1500,1,6484,4.38,-0.08,1.173,13.2,12.48,-2.855,0.9675,3.054,12.9,0.982,0.2287,9.1656,19.210914,42.48049,-0.672,-2.123,0.000044,0.000065,-0.064076,0.62053,0.62383,0.017453,-0.27993,0.28048,PC
73.7097,202.806,0.012317,26.157049,88.05,0.8905,10.36,0.5828,133.4,0.410916,0.604934,-0.407446,0.100438,17,1,15.9,1367,1692,21.29,221,16,142.2,34.92,2.034,0.3726,564,1,6340,4.18,0.08,1.513,5.552,15.84,-3.725,0.7466,3.067,21.22,1.004,0.2351,3.9434,19.430514,37.742854,0.482,-0.2994,-0.000129,0.000001,-0.076703,1.6872,1.689,-0.15529,1.6983,1.7054,PC
3.57554,132.859,0.008525,10.588425,87.82,0.4023,2.386,0.02402,87.03,0.649212,-0.50434,1.178643,-0.517748,378,1,14.8,7005,8607,15.26,4836,371,4058,591.4,0.8531,0.04307,1060,1,5213,4.43,0.14,0.917,5.146,14.28,-2.438,0.6109,0.003973,23.38,1.037,0.1707,3.2902,18.904365,46.904315,0.3921,0.2346,-0.000064,0.000021,-0.3141,-0.38778,0.49903,-0.37382,-0.41201,0.55632,PC
0.690953,131.682,0.026971,3.693435,79.07,0.7,1.074,0.05398,745.3,0.280021,1.057023,-1.043428,0.368758,251,1,37.73,6843,1027,36.46,1001,76,5376,1547,5.348,0.01703,3130,0,6859,4.06,-0.24,1.817,15.07,28.67,-21.2,7.074,0,4.053,1.316,0.7396,7.7384,19.205146,40.877774,-0.1296,0.2659,-0.000023,-0.000006,-0.88106,0.19311,0.90197,-1.3272,-0.44295,1.3991,AFP
12.6937,143,0.009012,6.203871,86.99,0.3255,14.93,0.149,94.98,0.354766,0.628399,-0.315188,0.038301,111,1,14.51,12050,14390,29.43,1378,105,1125,535.1,0.8831,0.1057,772,0,6004,4.52,-0.26,0.898,7.344,13.69,-10.37,1.256,0.0118,10.9,1.06,0.7578,12.061,19.802767,40.028861,-1.204,-0.1421,0.000139,-0.000011,-0.44431,-1.3292,1.4015,-0.38335,-1.3877,1.4397,NTP
