@relation tce_features-weka.filters.unsupervised.attribute.Remove-R40-52-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute av_training_set {PC,AFP,NTP}

@data
6.57152,132.753,0.008423,5.596566,80.4,0.9329,3.435,0.2098,57,0.337726,0.717694,-0.461274,0.107475,203,1,29.72,5480,6402,35.94,2561,196,8235,730.9,1.425,0.07295,1240,1,6109,4.14,-0.2,1.55,67.34,30.11,-2.313,0.667,4.57,45.15,0.9869,0.0768,PC
1.191,132.512,0.004676,1.177049,41.83,0.877,3.789,0.07523,19.7,0.36452,0.74217,-0.593935,0.177145,1128,1,7.094,32740,39300,11.76,14300,1099,22930,2549,0.6011,0.02337,2030,0,6475,4.38,-0.06,1.178,4.571,8.978,-7.186,4.057,0.000868,2.213,0.7902,0.8004,AFP
9.35897,133.479,0.035969,22.302387,89.81,0.07517,3.312,0.1156,1609,0.519914,-0.126266,0.767504,-0.383697,29,1,8.362,758.5,900.1,8.864,377,28,190.9,32.51,17.75,0.1013,1530,1,5188,3.33,-0.24,4.521,4.526,7.802,-3.119,0.7355,0.5049,10.61,1.072,0.3998,PC
8.68899,133.251,0.110496,73.177518,89.99,0.01416,1.007,0.1002,14580,0.4293,0.779,-0.4878,0.0943,91,1,12.78,1115,1319,12.23,1144,87,689.7,116,1.423,0.03781,211,1,2703,5.27,0,0.118,5.702,10.76,-2.769,0.756,0,14.23,1.188,0.2574,PC
5.16275,133.283,0.006675,2.678699,88.65,0.06326,14.79,0.09848,51.8,0.410838,0.791579,-0.828675,0.29893,211,1,12.2,16610,18470,26.37,2613,200,3577,2150,1.251,0.06732,1600,0,7184,4.15,0.02,1.717,5.678,11.52,-5.853,3.545,5.496,3.249,1.059,0.5081,AFP
4.15026,134.942,0.022699,29.498739,89.09,0.4662,0.9784,0.02758,584.5,0.52629,-0.059035,0.637732,-0.342064,316,1,28.37,3842,4629,27.24,4043,310,4518,612.9,2.039,0.04872,1000,1,5523,4.56,-0.1,0.823,8.263,23.33,-2.848,0.7657,0.4631,30.46,1.217,0.1221,PC
0.598061,131.951,0.008884,2.457903,85.83,0.1785,1.846,0.01678,91.86,0.452022,0.109397,0.351114,-0.255995,2232,1,12.78,31840,40650,12.38,28570,2197,47470,4448,1.936,0.01646,3850,0,7919,4.06,-0.24,1.997,7.694,11.82,-13.87,2.745,0.002054,4.307,1.081,1.173,AFP
0.566686,131.921,0.004425,2.8911,84.19,0.2928,1.439,0.00693,22.43,0.275972,1.025781,-0.96858,0.330815,52,1,0.2527,1726,1747,12.24,4056,311,4994,522,0.606,0.01427,2780,0,6715,4.32,-0.26,1.255,3.915,8.711,-3.276,1.492,0,5.84,0.02901,0.3761,NTP
5.3279,133.544,0.008656,6.696714,83.98,0.7018,4.403,0.07385,78.16,0.358592,0.497526,-0.050488,-0.081738,242,1,12.14,8273,9916,13.33,3068,235,2011,379.7,0.8766,0.0548,1020,2,5638,4.39,-0.42,0.928,3.075,12.2,-3.142,0.5417,0.08125,22.53,0.9946,0.2574,PC
8.65327,134.287,0.01636,40.758033,89.61,0.2809,1.584,0.02765,325.3,0.620151,-0.406996,1.071002,-0.49014,155,1,10.25,2155,2528,9.84,2002,153,1116,304,1.5,0.07871,764,1,5301,4.53,0.06,0.84,4.043,9.646,-2.983,0.791,0.3939,12.19,1.063,0.3092,AFP
1.76225,133.115,0.002525,2.588242,79.88,0.4547,4.647,0.01475,7.134,0.451076,0.268251,-0.022516,-0.055894,761,1,6.511,34050,40410,8.397,9724,747,8418,1310,0.8804,0.03562,3470,0,8302,3.72,-0.38,3.195,6.953,7.275,-8.607,2.531,8.581,2.875,0.895,1.183,NTP
0.748305,131.532,0.013378,2.176383,88.82,0.04487,2.659,0.03518,207.8,0.335308,0.957459,-0.982948,0.352115,1788,1,12.09,34870,44580,16.46,22930,1763,16560,1981,2.861,0.01855,3250,0,7159,4.04,-0.14,1.96,6.044,13.85,-12.53,8.907,0.000798,1.554,0.8735,0.9052,AFP
57.06,164.257,0.241121,72.614401,90,0.002631,7.45,1.447,69310,0.363455,0.578012,-0.23367,0.003038,23,1,729.1,1636,1481,1181,286,21,25020,1992,22.65,0.2855,455,1,5933,4.55,-0.28,0.861,238.8,865.2,-18.92,0.6726,0.001531,1286,0.8427,0.02186,AFP
25.9525,154.867,0.05492,19.829446,89.71,0.1,10.5,0.5519,409800,0.220411,1.13589,-1.071001,0.373066,0,0,-1,-1,-1,6487,520,39,7257000,43320,10.36,0.1777,904,1,6569,4.01,-0.5,1.729,875.7,4394,-1281,3.181,0,1381,-0.000228,0.2916,AFP
33.6727,162.039,0.012685,23.712766,88.37,0.6759,8.181,0.1867,170.8,0.489841,0.092386,0.428061,-0.25615,35,1,43.66,2178,2494,55.39,429,32,428.6,120.6,2.031,0.2018,665,2,5588,4.09,-0.1,1.467,10.97,40.11,-3.788,0.7794,0.1109,51.46,1.088,0.09444,PC
463.957,250.924,0.236612,672.74389,89.92,0.9802,3.972,6.302,23940,0.463457,0.183818,0.313293,-0.218146,3,1,17.33,69.67,88.2,7.154,39,2,84.67,2.657,21.66,1.143,215,0,5695,4.56,-0.16,0.839,10.26,13.6,-4.219,0.676,46.79,20.11,1.274,0.3103,NTP
12.4254,141.531,0.011274,3.712347,78.41,0.7461,17.46,0.4329,128.9,0.275156,0.779176,-0.397078,0.053346,111,1,15.77,13220,15710,26.49,1378,105,1096,498.4,0.8538,0.09597,661,1,5571,4.64,-0.68,0.694,4.081,13.68,-7.059,1.035,0.1455,13.22,1.152,0.5159,AFP
1.93646,132.467,0.006743,2.014813,81.22,0.3074,7.039,0.05203,53.83,0.370942,0.475784,-0.038166,-0.085336,697,1,10.38,33700,40790,12.27,8788,675,11300,1987,0.6232,0.02851,1370,0,5691,4.5,-0.38,0.847,5.731,9.434,-6.347,1.973,1.155,4.781,1.1,0.6727,AFP
4.4574,132.167,0.011941,12.924027,87.99,0.4536,2.383,0.0353,170.5,0.593744,-0.470766,1.159224,-0.465357,300,1,19.91,5329,6690,20.36,3887,298,2580,403.2,0.7975,0.04476,732,1,4487,4.64,-0.44,0.612,5.24,19.23,-2.498,0.6571,0.2585,29.26,1.036,0.1299,PC
103.428,220.222,0.029436,157.74831,89.91,0.25,5.002,0.1523,1019,0.381301,0.611506,-0.357085,0.068228,11,1,14.21,466.2,529.1,19.89,143,10,85.3,15.82,3.276,0.4435,414,1,6194,4.46,-0.12,1.02,7.776,14.51,-3.472,0.6902,0.4148,21.02,0.9794,0.2393,PC
2.81043,133.408,0.005987,5.60166,87.13,0.2807,3.703,0.02391,43.32,0.537274,-0.093104,0.675662,-0.351569,475,1,14.58,13450,16410,15.43,6071,466,3966,725,1.113,0.03871,1600,1,5473,3.97,-0.06,1.704,5.649,14.16,-3.416,0.7939,0.05646,17.84,1.03,0.2413,PC
563.136,135.439,0.025532,346.83976,89.95,0.2868,12.21,0.3306,796.8,0.436914,0.055287,0.607668,-0.331862,3,1,4.615,337.6,345.1,18.75,39,2,394.5,12.42,11.06,1.269,393,0,5030,3.17,-0.54,3.971,16.16,8.534,-6.56,0.7173,5.143,11.9,0.5407,0.7687,NTP
11.2589,140.948,0.359144,23.317038,89.75,0.1,5,1.331,149900,0.127016,1.340324,-1.233823,0.421653,118,0,-1,-1,-1,23080,1482,113,21790000,139000,57.38,0.09427,1080,1,6217,4.05,-0.78,1.464,2510,15780,-3.294,0.8515,0,18530,-0.000063,0.000209,AFP
99.6443,183.592,0.083435,67.170531,89.16,0.9806,5.222,4.819,3273,0.376538,0.708951,-0.551386,0.159661,13,1,153.1,542.5,576.9,168.1,169,12,930.2,30.63,10.83,0.4485,464,1,6459,4.37,-0.02,1.189,58.52,160.6,-4.257,0.7286,0.06434,220.4,0.9534,0.02651,PC
1.30083,131.616,0.005475,1.545512,55.79,0.8689,3.254,0.07112,27.42,0.348236,0.842972,-0.77097,0.257934,792,1,9.945,14320,16080,11.75,9893,760,11700,1829,0.8412,0.0254,2200,1,6709,4.25,-0.08,1.408,4.515,9.859,-4.274,2.283,0.6213,4.319,1.009,0.4335,AFP
459.445,259.964,0.030341,496.04667,89.9,0.8364,4.258,0.3917,861.3,0.381672,0.533054,-0.188459,-0.012939,2,1,5.552,59.73,63.7,10.28,39,2,10.91,4.496,3,1.163,233,0,5984,4.52,-0.2,0.906,9.325,8.369,-8.21,0.6584,74.95,12.71,0.6634,0.981,NTP
34.035,134.431,0.026558,27.14717,88.44,0.7411,6.804,0.3789,717,0.431594,0.415445,-0.072746,-0.052413,40,1,35.09,1918,2395,44.51,520,39,279.7,93.74,2.901,0.2108,583,2,6063,4.47,-0.02,1.001,8.141,34.87,-4.02,0.6381,2.934,54.64,1.006,0.1153,PC
0.659475,132.151,0.012794,1.779048,59.47,0.9039,1.294,0.08469,140.7,0.368378,0.773598,-0.660649,0.212668,2024,1,10.94,23970,29720,8.296,25910,1992,16460,1800,2.823,0.01674,3140,0,6474,3.98,0,2.022,6.221,9.558,-6.59,1.94,0.000359,4.927,1.145,0.6895,AFP
481.651,215.197,0.021992,171.02762,89.75,0.7327,15.33,0.6952,489.2,0.698579,-0.83956,1.502777,-0.491495,3,1,3.595,359.6,448.1,50.6,39,2,584.2,99.25,136.8,1.413,1140,0,4067,1.14,-0.42,57,32.33,8.692,-4.713,0.6488,0.591,13.4,0.4136,0.5422,NTP
17.7476,134.612,0.034867,3.310289,72.42,1,10.91,5.455,420.5,0.572152,0.098665,-0.028099,-0.012917,64,1,73,4186,4947,169,819,62,2982,771.7,18.38,0.1903,2000,1,8992,3.54,0.07,4.832,13.23,67.81,-2.581,0.7376,0.02968,91.94,1.076,0.03806,AFP
459.262,260.328,0.02153,1274.6961,89.97,0.6793,2.1,0.08076,489.3,0.519379,-0.04963,0.632214,-0.336598,3,1,1.799,23.95,39.18,16.07,39,2,42.11,12.76,3.482,1.119,277,0,5452,4.04,-0.12,1.482,9.284,8.695,-5.804,0.6601,0.002356,13.17,0.2069,0.6675,NTP
1.97034,131.948,0.019114,7.757961,86.32,0.4985,1.725,0.04278,428.8,0.766782,-0.825487,1.471184,-0.556144,675,1,55.16,9023,11220,54.82,8645,664,6723,1041,3.477,0.03025,1600,2,4883,3.97,0.56,1.667,7.946,48.09,-2.385,0.7706,0.06017,62.41,1.147,0.04959,PC
5.42204,133.459,0.009643,9.762788,85.53,0.7607,2.817,0.06303,93.11,0.399988,0.548429,-0.269972,0.034743,220,1,10.57,4995,6143,11.87,2717,208,1642,346.9,1.329,0.06172,1220,2,6123,4.26,-0.06,1.263,3.821,9.747,-2.287,0.7296,0.8888,13.36,1.084,0.2347,PC
0.664173,131.914,0.0206,2.282833,77.16,0.5074,1.968,0.05313,467.6,0.340868,0.93556,-0.95262,0.339958,1603,1,14.91,23160,30760,13.75,20550,1580,24490,2840,4.044,0.01695,3230,0,7113,4.1,-0.12,1.799,5.992,14.05,-16.92,8.368,1.591,1.679,1.061,1.204,AFP
0.995413,131.711,0.006646,1.402924,50.09,0.9,2.444,0.08265,38.96,0.454986,0.687564,-0.705868,0.25171,1342,1,9.619,13690,12330,16.23,17200,1322,26430,7176,1.638,0.02345,3050,0,7050,3.97,0.21,2.258,5.835,11.69,0,-1,1.655,-11.69,0.8227,0,AFP
0.506746,131.964,0.008378,2.589629,87.79,0.1,1.5,0.01259,80.42,0.556239,0.116648,0.001853,-0.034114,2632,1,8.455,31090,38690,11.25,33760,2596,73130,4602,2.612,0.01641,5060,0,8697,3.89,0.07,2.857,6.305,12.15,-13.47,6.315,0,1.923,0.6961,1.109,NTP
0.933343,131.847,0.00436,1.003677,78.03,0.2082,6.98,0.03167,22.08,0.323648,0.932131,-0.898179,0.311053,1157,1,2.154,16700,22450,13.17,9464,727,32340,2531,0.6804,0.02049,2520,0,6851,4.25,-0.14,1.43,4.331,10.8,-14.53,6.869,0.09813,1.572,0.1994,1.346,NTP
0.559388,131.91,0.002796,1.057199,52.48,0.6438,3.108,0.01477,8.28,0.427385,0.779064,-0.863609,0.323363,1740,1,0.8237,17540,23520,15.49,16730,1286,29740,3270,0.7216,0.01603,3980,0,7426,3.94,-0.04,2.365,4.169,12.55,-16.9,8.142,0,1.541,0.06563,1.347,NTP
18.3963,148.347,0.024568,47.998843,89.4,0.5036,2.612,0.08326,696.6,0.604892,-0.369235,1.03647,-0.483421,70,1,58.9,1429,1743,75.48,884,67,1227,114,2.155,0.1305,582,1,5316,4.57,0,0.804,10.89,56.84,-3.394,0.7365,0.7028,77.18,1.036,0.05972,PC
2.36083,131.738,0.005359,3.211904,88.21,0.1003,5.617,0.03024,34.1,0.454713,0.53142,-0.351136,0.084963,460,1,9.546,12690,12350,12.54,5798,445,11040,1427,1.128,0.03938,1970,0,6379,4.03,0.24,1.929,3.421,7.78,-7.246,1.691,0.00009,4.602,1.227,0.9313,NTP
2.02557,132.878,0.015429,4.195158,88.25,0.1283,3.715,0.05738,281.9,0.419389,0.608057,-0.430702,0.115081,661,1,32.43,20720,22800,36.18,8450,649,51670,19060,3.35,0.03532,2100,1,6348,4,0.12,1.99,11.17,33.47,-5.546,1.832,0.000049,18.27,0.969,0.1657,AFP
2.95234,133.001,0.006714,1.912873,75.2,0.4886,10.38,0.09074,50.55,0.290153,0.929554,-0.792764,0.251288,456,1,12.04,35960,43540,14.51,5772,443,6187,1102,0.9554,0.04124,1590,0,6410,4.24,-0.26,1.304,12.79,11.38,-8.502,1.85,1.828,6.151,1.058,0.747,NTP
0.953327,131.647,0.012297,1.246153,39.05,0.9677,1.737,0.2851,113,0.340868,0.93556,-0.95262,0.339958,1122,1,13.4,25630,31750,14.72,14360,1104,34800,2219,2.414,0.02157,2870,0,7113,4.1,-0.12,1.799,4.202,15.85,-17.07,6.88,2.606,2.303,0.8459,1.077,AFP
0.740436,131.803,0.007213,1.055113,31.58,0.8989,2.436,0.08825,46.45,0.427262,0.782698,-0.875158,0.3268,821,1,11.39,16610,18200,13.53,10080,774,18340,2198,1.539,0.01891,3380,0,7535,4.07,-0.06,1.955,4.291,8.518,-4.603,2.126,0.000002,4.006,1.337,0.5404,NTP
21.7613,144.779,0.03158,127.79401,89.86,0.318,1.277,0.04333,1221,0.65294,-0.644646,1.37646,-0.565832,62,1,101.3,869.6,906.9,113.3,806,61,1507,133.9,2.492,0.1401,487,1,4859,4.61,0,0.723,23.83,103.4,-3.113,0.7975,1.714,129.6,0.9802,0.0301,AFP
3.22786,134.313,0.007755,2.040757,82.13,0.2796,11.7,0.0976,71.35,0.39122,0.449258,-0.040207,-0.077859,343,1,9.065,29030,34730,20.73,4303,330,6492,1472,0.8098,0.04108,1240,0,5812,4.42,-0.26,0.957,7.236,11.28,-7.336,1.855,0.6704,6.079,0.8039,0.6506,NTP
0.634684,131.959,0.015877,2.450846,87.66,0.1,2,0.03157,292.5,0.31633,0.98459,-0.99037,0.35212,2111,0,-1,-1,-1,28.23,27100,2084,55170,7547,2.859,0.01618,3130,0,7025,4.15,-0.16,1.65,5.278,22.93,0,-1,0,-22.93,-0.0436,0,AFP
553.06,467.796,0.010103,1046.6652,89.98,0.4334,3.683,0.04526,118.4,0.499798,0.104399,0.385255,-0.242011,3,1,14.46,683,147.6,8.208,39,2,1861,7.908,1.102,1.319,222,0,5780,4.44,0,1,117.2,27.7,-79.92,0.6629,0.165,41.78,0.522,2.885,NTP
0.877344,132.185,0.011033,2.916651,71.96,0.903,1.045,0.05903,110.1,0.567007,0.059635,-0.09495,0.030562,1522,1,6.778,19350,22250,10.06,19490,1498,19080,2451,1.872,0.02298,4020,0,11068,4.38,-0.5,1.555,4.207,7.143,-9.225,2.311,0.000168,3.091,0.9489,1.291,AFP
0.690585,131.769,0.006473,1.05291,31.27,0.9,2.257,0.07441,36.87,0.440585,0.493758,-0.359873,0.092091,1549,1,7.659,27400,33440,11.88,19820,1524,22580,1936,2.562,0.01943,4640,0,7694,3.63,-0.08,3.627,10.01,10.73,-9.299,6.556,0,1.636,0.7139,0.8669,AFP
1.44744,131.837,0.004187,2.003037,89.91,0.003093,5.544,0.02311,20.29,0.423766,0.739584,-0.789631,0.286875,930,1,9.928,39140,47290,14.3,11880,913,8510,1366,0.9932,0.02996,2860,0,7606,4,-0.1,2.174,5.828,10.06,-8.039,2.934,0.7086,3.427,0.9872,0.7994,NTP
8.93489,133.383,0.010579,32.809199,89.93,0.03928,2.101,0.02203,131.3,0.408338,0.698026,-0.603925,0.191022,134,1,13.23,2111,2515,13.75,1651,126,2893,374.9,1.523,0.09281,1110,2,6680,4.32,0.07,1.319,4.026,11.47,-2.632,0.719,1.299,15.95,1.154,0.2295,PC
2.63364,133.759,0.010689,2.712632,87.3,0.1279,7.436,0.07994,133.2,0.423436,0.747749,-0.747147,0.262091,513,1,13.04,28710,35240,19.46,6461,496,7378,1458,2.173,0.04314,2020,0,6967,4.09,0.08,1.863,7.669,12.93,-6.98,2.111,15.37,6.126,1.009,0.5398,NTP
4.3067,135.226,0.00781,1.125829,33.9,0.9345,11.03,0.641,50.08,0.21344,1.156205,-1.096182,0.382794,312,1,9.191,30190,36430,37.57,3978,305,9588,7829,1.439,0.05356,1640,0,6602,4.03,-0.52,1.689,11.05,8.125,-5.03,2.994,0.000023,2.714,1.131,0.6191,NTP
24.311,137.038,0.013967,12.226564,86.13,0.8242,8.972,0.3746,184.8,0.416949,0.445405,-0.097182,-0.039184,43,1,34.04,2948,3495,43.21,533,40,517.8,174.7,2.644,0.1714,831,4,5923,4.01,-0.07,1.735,8.394,33.15,-4.046,0.7494,0.105,44.24,1.027,0.122,PC
1.89122,132.718,0.011406,1.684231,57.6,0.9026,3.915,0.2272,107.7,0.52963,-0.067125,0.644463,-0.342554,708,1,18.8,21780,25980,22.48,9061,696,11190,1967,1.276,0.02825,1470,1,5513,4.34,-0.08,1.025,9.946,17.15,-2.44,0.9652,0.5776,17.77,1.096,0.1423,AFP
3.83483,135.101,0.014465,19.684491,89.98,0.008409,1.51,0.02153,254.5,0.47485,0.075072,0.502178,-0.300364,300,1,9.754,3650,4377,9.706,3848,295,2211,377.2,1.225,0.04537,1000,1,5505,4.59,-0.26,0.776,5.114,9.913,-2.417,0.8107,0.1867,12.23,0.984,0.2439,PC
3.01249,133.749,0.012474,11.354915,90,0.000141,2.052,0.02528,179.3,0.551969,0.146019,-0.011926,-0.03805,352,1,58.18,6206,6836,64.44,4459,342,7379,2512,2.556,0.05158,2290,1,8605,4.2,0.21,1.878,14.55,58.42,-3.2,1.034,1.868,56.5,0.996,0.05478,AFP
1.75172,133.068,0.005622,2.956619,86.65,0.173,4.484,0.02584,36.95,0.270801,1.005874,-0.908534,0.299987,765,1,10.09,26970,32570,12.68,9763,750,17710,1659,0.7252,0.0295,1830,0,6549,4.34,-0.3,1.182,6.208,9.374,-6.601,1.689,0.000944,5.551,1.076,0.7041,NTP
0.755438,132.178,0.000089,1.526743,62.57,0.7033,2.688,0.000474,0.008215,0.467221,0.255417,-0.035427,-0.044301,1771,1,0.007529,37540,45290,10.7,22680,1744,29360,2693,0.02969,0.02041,4500,0,8340,3.77,-0.26,3.052,6.563,7.377,-6.751,5.268,0,1.4,0.001021,0.9151,NTP
105.88,156.992,0.038155,38.684494,89.17,0.5634,18.23,0.9656,1615,0.360081,0.613575,-0.296268,0.040165,14,1,206.1,2036,2259,405.7,182,13,7047,335.4,10.52,0.4816,596,1,5896,3.76,-0.17,2.527,65.84,193.8,-3.443,0.7751,0.05406,250,1.064,0.01777,PC
12.4253,133.978,0.013345,1.441001,47.61,0.9714,19,3.705,127.2,0.265205,0.986161,-0.852799,0.27526,113,1,23.16,16660,19150,39.28,1417,108,2455,3713,2.072,0.1069,1030,1,6381,4.16,-0.36,1.423,5.497,13.36,-9.36,2.17,0.03887,6.157,1.733,0.7004,AFP
4.92025,135.414,0.009334,4.283411,77.87,0.8998,4.014,0.1877,73.85,0.459326,0.269712,0.156246,-0.147202,272,1,15.46,8291,10050,16.48,3484,267,1883,389.5,1.338,0.05659,1240,2,5845,4.2,-0.02,1.314,4.9,15.91,-2.895,0.6804,0.3554,23.39,0.9718,0.182,PC
17.7271,132.788,0.02489,25.694002,89.66,0.1532,5.341,0.1328,734.4,0.372554,0.633297,-0.379588,0.076148,48,1,25.19,2253,2374,28.67,611,46,423.2,447.7,2.743,0.1365,743,1,6191,4.46,-0.14,1.01,8.624,23.88,-4.326,0.6865,0.09409,34.78,1.055,0.1812,AFP
49.357,134.289,0.011647,23.663329,88.21,0.7406,10.98,0.2762,138,0.518474,0.124525,0.308705,-0.199667,27,1,22,1943,2370,39.74,299,22,355.9,242.7,2.164,0.2799,639,3,5871,4.05,0.17,1.703,6.686,21.5,-3.294,0.717,2.72,29.99,1.023,0.1532,PC
3.19942,133.002,0.007878,14.927098,89.76,0.06382,1.647,0.01293,74.93,0.334042,0.526888,-0.036384,-0.097394,420,1,9.297,5249,6523,9.608,5408,415,3275,657.7,0.6,0.03881,1020,1,5475,4.63,-0.58,0.698,7.373,9.01,-2.69,0.8015,0.01194,11.24,1.032,0.2986,PC
376.328,430.326,0.5,1434.2699,90,0.1,3,1.007,287200,0.417595,0.561275,-0.336513,0.066455,0,0,-1,-1,-1,4019,39,2,134300000,1832000,62.04,1.089,286,0,6343,4.41,0.07,1.137,4805,4692,-2524,1.356,0,3460,-0.000213,0.538,NTP
0.966724,132.446,0.004467,3.278782,81.23,0.5,1.962,0.01162,21.98,0.22842,1.196362,-1.215636,0.431231,1110,1,7.932,17060,20840,9.649,14160,1088,24040,1931,0.8929,0.02076,3000,0,7249,4.02,-0.54,1.832,6.756,7.112,-4.432,1.354,0.3652,5.253,1.115,0.6232,NTP
459.256,260.276,0.011903,384.39714,89.9,0.6976,6.69,0.1516,147.4,0.071174,1.490142,-1.400701,0.484997,3,1,1.214,149.2,111.2,21.62,39,2,74.72,52.93,1.655,1.08,297,0,6195,4.13,-0.98,1.274,38.56,8.15,-12.07,0.6557,0.1117,12.43,0.149,1.481,NTP
33.1361,136.373,0.035517,25.059473,87.89,0.9239,4.724,0.9378,928.4,0.634424,-0.362482,0.849454,-0.275177,37,1,13.72,1303,1508,16.63,468,35,363.1,120.6,2.469,0.1746,358,3,4244,4.64,0,0.637,4.464,12.21,-2.783,0.674,0.02096,18.12,1.123,0.2279,PC
76.4518,134,0.160463,69.004591,89.18,0.9917,5.101,10.57,9940,0.159661,1.036754,-0.562855,0.093135,19,1,134.6,928.6,869.6,176.7,234,17,2680,212,9.455,0.2888,291,1,4831,4.71,-1.4,0.54,56.6,163.9,-11.7,0.7661,0.3702,213.9,0.8214,0.07139,AFP
0.566819,131.749,0.00837,2.090707,79.27,0.3894,1.926,0.01882,79.4,0.275972,1.025781,-0.96858,0.330815,317,1,9.246,3474,3281,9.602,3887,298,6029,466,1.146,0.01427,2780,0,6715,4.32,-0.26,1.255,3.345,7.517,-4.18,1,0.000003,7.517,1.23,0.5562,NTP
10.1552,139.296,0.015048,32.385394,88.47,0.8656,1.27,0.07199,196.6,0.510798,-0.120414,0.78712,-0.408207,134,1,7.563,1663,1960,7.058,1703,130,947.9,138.8,1.307,0.083,721,1,5275,4.5,-0.3,0.796,7.589,7.188,-2.946,0.7458,0.08809,9.638,1.052,0.4098,NTP
6.80099,135.633,0.00684,3.555366,88.66,0.08299,14.66,0.1003,55.64,0.325465,0.759952,-0.520285,0.129732,201,1,9.618,22220,26610,33.17,2561,196,4925,4201,0.8562,0.07017,1100,0,6160,4.32,-0.24,1.147,4.766,9.383,-4.583,2.018,0.08639,4.649,1.025,0.4885,NTP
0.74154,132.212,0.006203,1.004921,11.24,0.9856,1.141,0.207,25.02,0.331339,0.834081,-0.705022,0.221115,1121,1,7.309,23290,25140,10.84,15050,1157,18550,2672,0.7845,0.01695,2380,0,6517,4.38,-0.14,1.159,4.095,7.297,-5.536,2.473,0.000156,2.951,1.002,0.7587,NTP
6.56153,135.544,0.006343,3.154341,89.95,0.002947,15.99,0.1008,47.4,0.215257,1.111561,-0.995044,0.328141,169,1,9.269,16520,17650,23.43,2067,158,3151,1802,0.6596,0.0693,1050,0,6435,4.49,-0.5,0.953,4.953,8.397,-7.354,3.028,0.8024,2.773,1.104,0.8758,AFP
4.46455,132.32,0.323522,7.443722,82.8,0.9324,4.304,4.101,55280,0.458807,0.22088,0.252532,-0.193168,140,1,313.5,7044,5236,595.4,1794,137,44270,29780,30.15,0.05214,1030,1,5751,4.55,-0.14,0.854,89.19,582.4,-2.363,0.7881,5540,739,0.5382,0.004057,AFP
11.693,142.672,0.007947,14.557534,88.05,0.4942,5.391,0.05609,71.45,0.36611,0.611299,-0.309139,0.044803,115,1,10.25,4803,5692,10.96,1417,108,989.2,273.7,1.489,0.1032,1080,1,5984,4,-0.16,1.717,6.521,8.725,-2.136,0.6354,0.07715,13.73,1.175,0.2448,PC
1.52011,133.05,0.005281,4.810033,86.36,0.3057,2.312,0.01339,32.14,0.313805,0.908357,-0.818227,0.271397,678,1,8.537,10570,12590,9.013,8684,667,10170,971.6,0.7797,0.02768,2040,0,6616,4.26,-0.16,1.353,5.138,7.373,-5.925,1.582,0.2168,4.662,1.158,0.8036,NTP
0.831951,131.962,0.00692,2.194981,82.14,0.3,2.783,0.021,53.53,0.595622,0.032677,-0.019292,-0.005794,1286,1,15.74,27880,33800,16.68,16510,1269,50100,2603,1.716,0.0232,4290,0,9828,4.11,0.07,2.273,33.98,14.46,-8.538,1.888,0.000037,7.658,1.089,0.5904,NTP
4.30097,131.75,0.003968,1.356483,49.46,0.8816,11.63,0.2036,14.3,0.458296,0.520539,-0.446582,0.130311,312,1,8.568,24340,27770,11.97,3952,303,2823,666.2,0.9326,0.06362,2020,0,7884,4.04,0.07,2.154,2.882,8.938,-6.562,3.982,0.001667,2.245,0.9586,0.7342,AFP
6.79686,138.114,0.025928,4.479245,77.45,0.9733,3.762,1.308,453.1,0.410863,0.483296,-0.163736,-0.014508,196,1,30.49,4959,5945,31.04,2444,187,1437,300,2.744,0.07141,985,1,6061,4.49,-0.1,0.97,6.45,29.04,-3.489,0.7152,1.417,40.61,1.05,0.1201,PC
16.2177,147.609,0.025218,25.720164,89.98,0.008687,4.938,0.1215,763.1,0.320704,0.679819,-0.332974,0.038389,85,1,76,3145,3813,82.85,1079,82,870.2,128,2.193,0.1199,663,1,5834,4.58,-0.44,0.797,11.66,70.96,-3.046,0.6643,0.1942,106.8,1.071,0.04292,PC
