@relation tce_features-weka.filters.unsupervised.attribute.Remove-R40-52-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute av_training_set {PC,AFP,NTP}

@data
0.854847,132.054,0.007685,1.849263,72.21,0.565,2.947,0.03289,64.34,0.199157,1.226651,-1.210887,0.429313,1164,1,7.916,17770,25690,9.956,12830,986,25470,2106,1.363,0.0185,2870,0,6934,4.08,-0.58,1.625,4.043,7.48,-7.071,4.881,0.01565,1.532,1.058,0.9453,NTP
2.24699,132.223,0.006465,1.612555,65.21,0.6762,7.935,0.09342,43.95,0.325847,0.86967,-0.766002,0.249817,480,1,9.23,28420,34350,23.33,6058,465,16740,6266,0.9827,0.03595,1800,0,6570,4.24,-0.14,1.393,4.93,9.261,-7.228,4.647,0.01571,1.993,0.9966,0.7805,AFP
1.7012,132.564,0.013133,3.921328,79.72,0.7,2.427,0.06095,179.8,0.499798,0.104399,0.385255,-0.242011,784,1,12.09,13520,18100,11.55,10040,771,43320,1719,1.433,0.0279,1530,0,5780,4.44,0,1,24.18,9.975,-5.991,2.76,0.04526,3.614,1.212,0.6006,AFP
4.82053,135.783,0.006203,9.351005,86.83,0.5167,3.4,0.02853,43.15,0.366479,0.624512,-0.339317,0.057876,282,1,14.36,8006,9765,16.02,3601,276,2641,652.3,0.9449,0.05628,1330,1,6046,4.16,-0.16,1.396,7.418,13.97,-2.697,0.5742,1.579,24.34,1.027,0.193,PC
0.566778,131.821,0.004645,2.204468,83.41,0.253,1.91,0.009429,24.96,0.246047,1.061291,-0.970011,0.325525,2361,1,10.89,35000,42200,15.73,30240,2325,39590,4731,0.6052,0.01367,2700,0,6555,4.31,-0.4,1.194,10.81,13.27,-3.705,0.9703,0.4846,13.67,0.8209,0.2793,NTP
3.45795,131.807,0.002984,2.509556,85.53,0.1954,10.36,0.03202,10.29,0.423375,0.532597,-0.399651,0.099872,392,1,7.242,29460,35720,14.13,4875,374,6002,1373,0.785,0.05521,2310,0,7928,3.95,-0.08,2.411,3.936,9.668,-9.418,3.176,2.508,3.044,0.7491,0.9742,AFP
1.30605,132.342,0.002746,1.023619,30.76,0.8796,4.693,0.05627,6.86,0.404132,0.812433,-0.860847,0.318633,1025,1,4.644,34640,40070,12.01,13180,1013,21640,3243,0.8721,0.02796,3210,0,7125,3.74,-0.02,2.91,3.755,7.725,-4.202,0.9217,0.007347,8.382,0.6011,0.5439,AFP
9.53063,134.843,0.591145,18.492235,88.18,0.5873,5.822,2.876,315800,0.516022,-0.040183,0.624726,-0.339228,10,1,1955,656.6,478.7,5103,130,9,3375000,5991,58.83,0.08275,806,1,5501,4.44,-0.14,0.912,1228,3232,-1106,4.996,14.61,646.9,0.605,0.3422,AFP
0.566792,131.81,0.007037,2.839935,76.27,0.6738,1.141,0.01452,52.03,0.450466,-0.046797,0.782037,-0.415669,2359,1,8.111,28010,34360,10.3,30240,2325,31250,3298,0.5084,0.01158,1670,0,5009,4.61,-0.6,0.662,6.237,8.841,-2.821,1.084,0.09132,8.159,0.9174,0.3191,NTP
0.566297,132.02,0.004197,2.832754,87.98,0.1,1.526,0.006442,22.48,0.757443,-0.79084,1.439178,-0.554196,2355,1,10.76,29200,35050,10.91,30220,2324,35200,4166,0.7475,0.01321,2430,0,4951,3.99,0.56,1.632,14.38,10.29,-7.433,2.171,0,4.737,1.046,0.7227,NTP
0.513836,131.747,0.012776,2.786347,89.72,0.0135,1.427,0.018,189.7,0.36346,0.902999,-0.925462,0.338411,2601,1,13.27,22610,26670,19.22,33330,2563,33020,4075,5.528,0.01557,4820,0,6842,3.52,-0.06,3.965,5.808,14.33,-14.01,8.846,0.000211,1.62,0.926,0.9781,AFP
0.644593,131.615,0.004717,2.10218,76.06,0.5064,2.033,0.01282,24.7,0.295422,0.943062,-0.840167,0.274794,2077,1,8.213,33570,40640,12.76,26640,2048,32270,3270,0.5889,0.01538,2500,0,6567,4.39,-0.22,1.144,6.49,8.448,-6.634,3.115,0.002554,2.712,0.9721,0.7853,AFP
25.0898,138.49,0.005893,27.230391,89.29,0.3363,6.673,0.04404,40.55,0.357469,0.712702,-0.495335,0.136852,52,1,8.598,2767,3316,12.81,650,49,386.3,157.4,2.014,0.1921,1080,2,6036,3.62,-0.1,3.132,3.323,8.291,-2.226,0.6663,6.288,12.44,1.037,0.2685,PC
7.40535,133.476,0.014868,18.78864,89.74,0.08436,3.045,0.04493,274,0.502229,0.387274,0.030069,-0.092003,180,1,7.868,3977,5097,8.555,2301,176,2803,204.7,0.6587,0.05586,412,0,3460,4.85,0.2,0.406,7.643,7.131,-5.376,1.653,0.2021,4.315,1.103,0.7539,NTP
459.329,260.198,0.01739,666.29202,89.93,0.7623,3.549,0.1415,302.8,0.366946,0.640127,-0.378551,0.073744,3,1,3.052,48.05,60.22,8.475,39,2,9.162,1.272,1.882,1.19,249,0,6170,4.47,-0.16,0.992,9.427,8.876,-3.974,0.7062,0,12.57,0.3439,0.4477,NTP
459.388,260.063,0.007132,297.82183,89.82,0.9189,4.859,0.213,42.01,0.367709,0.586338,-0.262455,0.019495,2,1,2.697,75.09,87.19,11.11,39,2,51.86,3.505,0.8717,1.161,260,0,5995,4.33,-0.2,1.12,31.02,8.229,-8,0.6904,0.000286,11.92,0.3277,0.9721,NTP
1.99047,132.664,0.004799,1.300503,44.76,0.9234,4.633,0.1462,20.45,0.6228,-0.044376,0.005117,-0.005624,398,1,9.937,13770,15170,19.67,4537,348,770100,3127,1.581,0.04487,4020,0,11096,3.96,0.07,3.019,17.02,9.41,-4.371,1.103,0.000011,8.53,1.056,0.4646,AFP
1.77514,131.869,0.0042,1.263405,61.42,0.6045,8.607,0.05659,18.97,0.445237,0.547746,-0.46513,0.132119,760,1,10.38,31860,38680,8.852,9620,739,7917,1159,0.869,0.03476,2580,0,7910,4.13,0.07,1.896,5.583,7.317,-8.532,4.719,0.005174,1.551,1.418,1.166,NTP
1.44881,132.689,0.010053,1.942435,88.86,0.03877,5.751,0.05732,132.6,0.670699,-0.588391,1.167652,-0.398746,626,1,8.724,25270,26970,14.58,6539,502,79900,1811,0.7471,0.02195,1060,0,4329,4.6,0.12,0.681,4.068,7.767,-8.83,5.228,0.002174,1.486,1.123,1.137,NTP
5.52405,132.891,0.010514,4.216826,89.98,0.00163,10.11,0.1052,128.9,0.252062,1.129934,-1.133144,0.403003,243,1,8.428,18240,22350,29.44,3055,234,5685,3250,2.122,0.06693,1620,0,7003,4.02,-0.38,1.85,6.057,8.047,-8.851,3.69,1.627,2.181,1.047,1.1,AFP
459.305,260.231,0.016761,709.10352,89.94,0.7754,3.254,0.1313,278.2,0.370952,0.70011,-0.510518,0.1401,3,1,3.784,61.73,47.08,9.02,39,2,28.31,3.662,2.793,1.248,308,0,6305,4.16,-0.04,1.527,10.79,8.91,-4.471,0.664,0,13.42,0.4246,0.5018,NTP
0.703865,131.818,0.006153,2.554896,74,0.7043,1.512,0.01824,39.15,0.464425,0.315124,0.054802,-0.103312,1899,1,12.87,20750,25900,12.36,24300,1868,79070,5099,0.6762,0.01605,2110,0,6046,4.48,0.07,1.007,7.529,8.964,-8.013,2.068,0.000013,4.335,1.436,0.894,AFP
1.95271,133.162,0.021709,9.275039,84.47,0.8945,0.7939,0.07812,385.1,0.550494,-0.04439,0.560692,-0.305455,684,1,33.32,8304,10040,27.62,8775,674,5673,987.5,2.241,0.03079,1400,1,5741,4.5,0.12,0.946,6.471,24.83,-1.705,0.5887,0.01619,42.18,1.342,0.06868,PC
3.89961,135.198,0.00377,1.920878,73.79,0.5362,13.16,0.06926,15.85,0.444142,0.48429,-0.234788,0.028441,347,1,8.483,32220,38640,12.25,4264,327,4215,1050,0.6742,0.05298,1530,0,6223,4.12,0.14,1.639,6.657,7.476,-6.45,3.616,0.6434,2.067,1.135,0.8628,NTP
423.897,330.68,0.014836,162.07347,89.75,0.7139,14.41,0.4233,227.6,0.349662,0.689841,-0.434669,0.097972,3,1,4.045,463.8,397.4,35.92,39,2,446.8,40.32,2.145,1.117,294,0,6123,4.21,-0.18,1.325,26.68,8.962,-4.632,0.6146,0.5364,14.58,0.4513,0.5169,NTP
12.427,141.421,0.010682,4.956041,89.76,0.0209,19.36,0.2047,136.2,0.404745,0.563109,-0.305606,0.048786,112,1,12.08,13320,15950,33.16,1378,105,1873,1931,1.337,0.1086,894,1,6235,4.36,0.02,1.147,6.241,9.222,-5.837,1.074,0.7198,8.586,1.31,0.6329,AFP
43.1032,140.12,0.018013,37.853124,89.14,0.5681,7.349,0.1904,362.7,0.567377,-0.087864,0.607589,-0.321167,31,1,13.59,1834,2131,16.26,403,30,243.7,60.16,2.156,0.242,539,1,5741,4.37,0.18,1.097,5.422,13,-4.076,0.703,0.684,18.49,1.045,0.3136,PC
438.336,301.751,0.021106,121.40845,89.62,0.8002,17.49,0.9707,433.7,0.24963,0.94191,-0.702354,0.196777,3,1,4.93,462.6,497,12.23,39,2,207.4,3.817,2.393,1.067,260,0,5974,4.33,-0.52,1.039,9.881,7.225,-3.994,0.6728,0.3624,10.74,0.6823,0.5528,NTP
315.963,206.02,0.010479,141.18913,89.61,0.9685,4.927,0.7195,61.2,0.712762,-0.879988,1.460335,-0.407753,3,1,3.917,98.43,119.8,14.65,39,2,12290,1.238,81.83,0.9388,1480,0,3842,0.77,-0.48,71.57,377.1,50.5,-27.41,0.6964,0,72.52,0.07756,0.5427,NTP
11.2578,140.788,0.023617,4.492642,84.11,0.4613,17.49,0.5096,665.3,0.639099,-0.265222,0.679497,-0.215331,122,1,28.74,15180,18140,52.84,1495,114,1800,830,1.546,0.08403,502,1,4262,4.68,-0.2,0.6,5.762,25.5,-2.433,0.5626,0.3245,45.33,1.127,0.09539,AFP
485.789,337.001,0.015287,377.53646,89.86,0.8933,4.743,0.3344,207.1,0.340501,0.904901,-0.878844,0.30891,3,1,9.59,127.5,118.2,11.83,39,2,45.51,0.9009,3.735,1.394,379,0,6785,3.92,-0.1,2.239,7.227,10.2,-7.817,1.237,0.6124,8.248,0.9401,0.7662,NTP
61.6173,179.087,0.03397,124.49515,89.86,0.3052,3.735,0.1349,1390,0.610444,-0.264075,0.842036,-0.407945,14,1,15.97,416.3,495.5,21.48,182,13,145.1,28.6,3.329,0.3071,423,1,5609,4.54,0.21,0.898,7.438,15.62,-3.498,0.7266,0.5503,21.5,1.022,0.2239,PC
0.900975,131.841,0.013246,1.386578,89.86,0.003484,5.03,0.06576,206.6,0.431976,0.384417,-0.115086,-0.027741,1487,1,20.81,46470,59020,19.6,18970,1458,15650,1760,4.026,0.02166,3620,0,7231,3.77,-0.16,2.785,7.538,14.24,-10.85,3.349,0.008654,4.251,1.462,0.7618,NTP
3.07312,132.668,0.015945,4.45543,83.51,0.5036,4.649,0.09726,282.1,0.445229,0.692986,-0.685234,0.23763,436,1,8.788,14880,19030,14.83,5538,425,5969,846.3,3.299,0.04849,1920,0,6969,4.09,0.22,1.896,4.964,10.51,-10.97,3.68,0.00066,2.857,0.8358,1.043,AFP
340.183,268.168,0.015145,198.23491,89.81,0.671,9.987,0.2678,246.8,0.852423,-1.10303,1.724093,-0.57095,4,1,2.603,188.7,262.2,10.31,39,2,11730,3.223,28.94,0.9349,804,0,4210,1.93,0.06,17.51,1542,58.08,-3.966,0.6491,0.009775,89.47,0.04482,0.06829,NTP
119.68,154.547,0.480989,74.285687,89.72,0.3675,17.66,6.365,255100,0.47929,0.261578,-0.051312,-0.037368,13,1,25270,8351,1553,75050,169,12,297200000,18960000,170.6,0.604,847,1,8275,3.73,-0.08,3.251,19180,45360,-19320,1.368,18.91,33150,0.5571,0.4258,AFP
5.27054,136.255,0.003907,1.510872,85.33,0.123,26.55,0.1049,19.89,0.666591,-0.562387,1.136618,-0.392233,205,1,0.1686,45420,37990,58.91,2327,178,557000,8747,0.289,0.05185,694,1,4348,4.6,0.07,0.678,52.97,423.9,-4.2,0.8854,0,478.7,0.000398,0.009908,AFP
0.566801,131.788,0.050402,2.263814,87.47,0.1,2,0.09689,3014,0.39036,0.566233,-0.284846,0.036585,2365,0,-1,-1,-1,11.91,30240,2325,25630,3201,5.467,0.0137,2310,0,6137,4.47,-0.12,0.994,9.797,9.687,-3.287,0.4556,0,21.26,-0.1032,0.3393,NTP
0.862811,131.806,0.0106,1.445327,66.57,0.5748,3.791,0.05907,122.4,0.269164,1.086978,-1.069024,0.380602,1327,1,8.758,21920,29580,7.179,12270,943,9804,983.6,3.302,0.02031,3500,0,6688,3.7,-0.28,2.855,4.109,7.25,-5.341,3.872,0.000004,1.872,1.208,0.7367,NTP
30.5872,132.294,0.026433,9.754189,84.23,0.9802,7.299,3.195,412.6,0.454242,0.309666,0.08865,-0.120145,44,1,24.44,2341,2390,45.37,572,43,980.2,1179,3.121,0.193,621,1,5944,4.38,0,1.082,9.983,23.29,-3.427,0.7159,0.03265,32.54,1.049,0.1471,PC
11.8745,140.214,0.016169,23.713253,87.94,0.8515,2.121,0.118,235,0.56858,-0.193122,0.79756,-0.40169,116,1,22.26,2020,2389,24.14,1508,115,918.6,175.8,1.553,0.09857,728,1,5523,4.51,0,0.88,8.372,19.26,-2.52,0.7137,0.853,26.99,1.156,0.1309,PC
0.737926,132.005,0.004846,1.836502,84.69,0.17,3.04,0.01509,27.24,0.355188,0.729384,-0.602523,0.175425,1814,1,11.98,32850,38270,14.71,23130,1778,33700,3157,1.004,0.01829,3300,0,7345,4.06,-0.24,1.898,3.985,9.78,-6.199,2.044,0.006938,4.784,1.225,0.6338,NTP
0.774811,131.736,0.005437,1.613957,64.86,0.6856,2.697,0.02739,30.88,0.32985,0.90555,-0.856267,0.294234,1732,1,9.063,35100,42940,10.85,22230,1709,71080,4871,0.9161,0.01812,2750,0,6753,4.18,-0.12,1.544,6.992,7.429,-5.746,1.743,1.431,4.263,1.22,0.7734,NTP
2.8141,133.567,0.007197,3.089242,81.04,0.4812,6.157,0.05713,57.88,0.269104,1.049705,-0.997919,0.343641,478,1,16.04,26050,30870,17.62,5980,459,9584,1493,1.209,0.04207,1790,0,6694,4.16,-0.28,1.54,9.154,14.62,-9.59,2.824,0.6243,5.178,1.097,0.6558,NTP
30.8278,143.144,0.024407,56.646878,89.88,0.1193,4.23,0.1022,714.6,0.440792,0.362014,0.014444,-0.090464,38,1,14.35,1177,1464,16.51,494,37,290.5,44.09,2.557,0.1954,585,1,5982,4.49,-0.04,0.96,6.382,14.49,-2.911,0.7316,1.016,19.8,0.9903,0.201,PC
4.68453,132.737,0.008663,2.112348,70.77,0.6958,12.37,0.2044,78.81,0.102616,1.25414,-0.845266,0.203916,227,1,10.49,16750,17670,20.22,2912,223,4191,1682,0.5162,0.04504,754,0,4907,4.71,-1.44,0.546,3.767,8.723,-7.435,4.081,0.05897,2.137,1.202,0.8524,AFP
4.20622,132.235,0.006006,1.339269,49.59,0.8682,12.19,0.2904,32.7,0.360819,0.684462,-0.45443,0.11059,261,1,10.69,21390,26090,19.21,3263,250,4325,1658,0.8251,0.05192,1340,1,6190,4.26,-0.14,1.259,4.698,8.391,-4.384,0.8515,0.2019,9.854,1.274,0.5225,NTP
25.7054,156.658,0.5,39.187605,89.85,0.1,7.5,2.518,485300,0.529007,-0.029262,0.574177,-0.315772,0,0,-1,-1,-1,56380,676,51,96780000,623400,49.76,0.1667,583,1,5648,4.49,-0.02,0.912,6292,36360,-7704,2.529,0,14380,-0.000028,0.2119,AFP
3.13316,134.027,0.007103,6.485331,86.33,0.4153,3.386,0.02882,56.01,0.575519,0.079554,-0.018151,-0.015707,428,1,13.35,11520,13460,11.64,5499,422,16350,1189,2.159,0.05615,2850,0,9176,3.93,0.07,2.786,17.4,12.79,-8.692,3.419,0.3791,3.742,1.043,0.6794,NTP
1.68025,131.902,0.006347,1.416611,52.3,0.8663,4.641,0.1151,36.99,0.450739,0.366588,-0.150231,-0.004363,518,1,7.256,12470,13240,12.38,4134,317,5183,1078,2.398,0.03509,3440,1,7854,3.67,-0.12,3.462,4.301,8.974,-5.048,2.399,0.1378,3.741,0.8085,0.5624,NTP
0.612757,131.587,0.007469,3.108754,86.27,0.2021,1.486,0.01148,63.91,0.495096,0.542762,-0.572812,0.20914,2178,1,9.188,23310,32020,9.547,27880,2144,32670,2904,2.303,0.0177,4200,0,7530,3.83,0.06,2.826,5.526,9.622,-8.552,5.104,0.001513,1.885,0.9549,0.8888,NTP
0.805195,132.152,0.010787,2.222563,88.08,0.07456,2.79,0.02994,134.7,0.416514,0.780317,-0.821356,0.294675,1662,1,7.808,33390,45030,20.18,21180,1628,42330,3682,1.792,0.01951,2840,0,7282,4.26,0.07,1.522,10.43,12.97,-14.04,6.789,1.285,1.911,0.6019,1.082,AFP
5.0926,133.451,0.014152,11.088219,88.45,0.3,3.399,0.05205,246.5,0.592319,-0.44696,1.185075,-0.53446,225,1,15.25,5974,7190,16.91,2899,222,1910,278.5,1.16,0.05205,844,1,5037,4.55,-0.2,0.751,4.69,15.62,-2.588,0.6314,0.09946,24.73,0.9766,0.1657,AFP
1.11387,131.741,0.015279,1.020548,17.24,0.9747,2.369,0.57,170.3,0.433636,0.762347,-0.838294,0.312221,1197,1,12.07,22570,35790,12.53,15280,1174,19080,2235,3.823,0.0253,3080,0,7345,3.96,0.02,2.293,4.023,10.5,-2.191,0.7746,0,13.55,1.15,0.2088,AFP
0.506276,131.611,0.005208,2.192728,76.74,0.5031,1.535,0.01063,30.08,0.46176,0.132453,0.292562,-0.224018,2639,1,9.37,28070,39640,8.497,33790,2598,60380,3897,1.197,0.01481,4090,0,7776,4.02,-0.18,2.106,8.56,9.936,-5.187,2.292,0.00001,4.335,0.943,0.5221,NTP
26.6566,131.594,0.013262,25.541204,88.21,0.7979,4.98,0.1754,168.3,0.614098,-0.402497,1.07202,-0.485371,53,1,13.9,2124,2493,16.62,676,51,387.7,96.77,4.431,0.1942,904,2,5159,3.6,-0.04,3.062,5.687,12.54,-3.135,0.832,2.149,15.07,1.108,0.25,PC
2.33844,132.286,0.007547,2.396632,86.35,0.1525,7.424,0.05692,66.98,0.443612,0.589738,-0.458022,0.129228,573,1,10.96,25950,27330,14.67,7150,549,6452,953.5,1.091,0.03832,1720,0,6622,4.33,0.21,1.325,3.577,12.32,-10.23,1.441,0.01085,8.547,0.89,0.8305,AFP
7.45447,137.324,0.012836,23.61294,88.78,0.5021,2.121,0.03579,183.2,0.228031,1.089961,-0.986593,0.331395,179,1,10.05,1769,2316,17.38,2262,173,3928,1077,1.794,0.07505,1180,0,6450,4.23,-0.48,1.281,4.077,10.21,-11.59,2.309,2.723,4.423,0.9844,1.135,AFP
12.8747,144.273,0.060185,50.536049,89.38,0.5502,1.764,0.1403,4017,0.456083,0.293134,0.113666,-0.131016,102,1,222.5,1513,1722,238,1313,100,3453,295,6.167,0.1086,769,1,5926,4.51,-0.04,0.939,37.78,234.4,-2.983,0.6818,1.283,343.8,0.9492,0.01273,PC
0.939501,131.973,0.043768,1.112579,26,1,1.929,0.9647,596.4,0.250408,0.895172,-0.599537,0.14759,1134,1,12.58,21940,22450,9.322,14610,1123,182600,716600,4.671,0.01723,1940,0,5826,4.34,-0.6,0.978,241.8,297.7,-93.36,3.596,0.1179,82.79,0.04226,0.3136,NTP
0.798111,132.279,0.011392,1.948866,73.21,0.563,2.629,0.04312,145.8,0.525236,-0.12354,0.757896,-0.392524,1085,1,9.521,22390,24880,11.06,13840,1064,18010,2126,0.9634,0.01585,1660,0,5390,4.58,-0.2,0.775,3.819,8.973,-2.697,0.7886,0,11.38,1.061,0.3005,AFP
14.4079,142.027,0.085483,21.717373,87.43,0.9754,2.414,1.966,3372,0.428732,0.195785,0.379468,-0.25745,91,1,108.6,1462,1865,143,1157,88,2680,542.2,6.838,0.1073,627,1,5433,4.61,-0.4,0.733,19.37,110.4,-3.601,0.7104,2.157,155.4,0.9836,0.03261,PC
116.52,144.147,0.023999,255.06799,89.98,0.07766,3.563,0.08401,689.8,0.416667,0.47761,-0.156792,-0.015797,12,1,20.58,418,421.1,28.12,156,11,105.4,27.24,3.695,0.4816,457,1,6056,4.18,0,1.411,7.094,19.66,-5.019,0.6871,0.1356,28.61,1.047,0.2553,PC
13.7521,143.032,0.038916,19.712953,87.44,0.8803,2.941,0.4371,1252,0.633339,-0.618058,1.366028,-0.564507,98,1,36.83,2322,2785,38.35,1235,94,830.5,173.8,2.977,0.1013,557,1,4797,4.61,-0.1,0.701,7.178,33.22,-2.795,0.7105,0.1856,46.75,1.109,0.08416,PC
1.54124,132.282,0.005903,1.183958,39.66,0.9114,4.232,0.1427,28.13,0.613614,-0.293033,0.887952,-0.424552,539,1,8.538,14330,16230,11.69,5499,422,8395,1318,0.7015,0.02558,1590,1,5533,4.34,0.18,1.089,3.434,8.332,-3.595,1.69,0.01301,4.929,1.025,0.4314,AFP
4.63368,132.426,0.009338,4.047548,84.9,0.3599,8.247,0.08753,99.84,0.261368,1.049613,-0.978232,0.332643,225,1,15.3,14740,17910,44.21,2847,218,8207,10360,1.521,0.05781,1480,0,6609,4.17,-0.32,1.493,8.61,15.71,-6.666,3.171,0.1753,4.953,0.9744,0.4244,NTP
1.38663,132.484,0.002596,1.016087,27.66,0.9,4.606,0.06208,5.912,0.269508,1.039443,-0.975782,0.333753,774,1,3.35,27860,33200,15.45,9893,760,24570,2962,0.4592,0.02629,2300,0,6634,4.12,-0.28,1.621,5.683,8.674,-7.092,3.68,0.0915,2.357,0.3862,0.8177,AFP
31.0243,158.865,0.429012,33.887544,88.44,0.9238,7.625,7.839,97020,0.397926,0.519499,-0.202901,0.001492,46,1,6849,3751,3037,12390,585,44,4833000,44100,53.23,0.1929,645,1,6021,4.32,-0.12,1.137,2386,9111,-838.8,1.168,75.58,7797,0.7518,0.09206,AFP
0.824183,132.105,0.009718,2.958196,72.56,0.8867,1.028,0.04473,81.89,0.321357,0.724623,-0.430334,0.084212,1623,1,12.74,20610,23740,12.74,20840,1602,18720,2535,0.9417,0.01677,1920,2,5978,4.51,-0.36,0.888,4.822,10.34,-2.459,0.6415,0,16.11,1.233,0.2379,AFP
5.16269,131.921,0.006135,2.795664,84.1,0.2874,13.6,0.09036,43.12,0.410838,0.791579,-0.828675,0.29893,208,1,9.699,22870,26940,33.61,2639,202,4521,2354,1.149,0.06732,1600,0,7184,4.15,0.02,1.717,4.907,11.63,-9.089,3.305,2.231,3.518,0.8342,0.7817,AFP
0.64264,132.127,0.016502,2.31728,89.27,0.02939,2.153,0.03498,317.6,0.490287,0.466292,-0.425358,0.148663,2078,1,13.28,30600,42620,14.1,26550,2041,48320,3339,7.621,0.01849,4810,0,7209,3.5,-0.12,4.232,5.421,12.2,-7.291,3.393,0.01305,3.595,1.089,0.5978,AFP
13.9961,132.02,0.094412,4.015745,75.58,1,11.84,5.92,3083,0.140175,1.209807,-0.965314,0.300465,97,1,50.96,6764,2856,85.88,1261,96,44640,16360,27.85,0.1157,1200,1,5638,3.6,-0.84,2.703,40.71,63.94,-63.1,1.055,0.009278,60.63,0.7971,0.9868,AFP
1.07401,131.776,0.022231,2.78233,87.94,0.1,3,0.06589,626.1,0.595958,-0.496894,1.25507,-0.552778,0,0,-1,-1,-1,13.22,6357,488,28910,1892,1.749,0.01821,1370,0,4919,4.57,-0.24,0.721,3.404,7.638,-5.256,1.954,0,3.908,-0.1309,0.6881,AFP
110.379,175.931,0.021298,60.876635,89.53,0.4993,12.34,0.3405,509,0.374111,0.693844,-0.508807,0.139679,12,1,63.36,1127,1317,203.4,156,11,669.1,395.7,3.175,0.4833,470,1,6343,4.26,-0.04,1.366,20.29,60.73,-8.546,0.6826,0.000011,88.97,1.043,0.1407,PC
14.0264,135.174,0.018612,79.903137,89.68,0.4487,1.226,0.02793,393.6,0.468232,0.284085,0.10909,-0.125984,97,1,19.56,1226,1429,18.06,1235,94,719.7,188.4,2.297,0.116,823,1,5970,4.36,0.06,1.131,5.827,16.05,-3.566,0.795,1.267,20.19,1.218,0.2221,PC
0.566781,131.839,0.005069,2.310856,83.19,0.274,1.812,0.009876,30.41,0.498363,0.201622,0.204028,-0.161018,2360,1,12.63,36300,43830,13.38,30150,2318,35720,3376,0.6859,0.01391,2480,0,5964,4.3,0.14,1.24,5.972,11.91,-3.283,0.5913,0.3616,20.15,1.06,0.2756,NTP
5.64068,132.915,0.036143,13.575502,87.79,0.5245,2.836,0.1347,1454,0.332918,0.747359,-0.515449,0.128476,242,1,133.5,5352,6350,138.6,3081,236,4055,417.9,3.901,0.0632,1080,2,6217,4.47,-0.22,0.989,14,123.7,-2.393,0.5502,0.6424,224.9,1.079,0.01933,PC
14.436,141.512,0.009812,22.963965,88.21,0.718,3.41,0.06769,99.31,0.529299,0.182063,0.181677,-0.144874,90,1,28.03,2486,2891,40.9,1144,87,1478,693.7,1.455,0.1245,890,3,6106,4.26,0.33,1.359,5.008,25.56,-3.018,0.6942,6.573,36.83,1.097,0.1181,PC
1.19199,132.083,0.004003,1.157339,72.06,0.3564,7.385,0.03371,18.34,0.240861,1.136814,-1.111163,0.395153,1136,1,9.686,33830,40500,13.07,14340,1102,18590,2300,1.106,0.02501,2970,0,6684,3.8,-0.38,2.532,4.026,10.74,-6.564,2.321,0.01815,4.628,0.9015,0.611,AFP
3.42064,132.309,0.017719,16.946246,89.62,0.1131,1.56,0.0275,384.9,0.59893,-0.275114,0.8833,-0.425146,330,1,19.59,4228,5049,20.26,4238,325,5989,683.9,1.752,0.0433,1110,2,5485,4.49,0.1,0.906,7.199,16.89,-2.604,0.6555,0.1499,25.77,1.16,0.1542,PC
5.19425,131.899,0.047633,3.941398,78,0.8196,6.57,0.837,2178,-0.061041,1.855698,-1.833446,0.661427,209,1,340.5,10670,12110,759.3,2665,204,74300,3853,10.55,0.05685,1680,1,6385,3.78,-1.5,2.03,35.56,334.3,-3.333,0.9113,1.518,366.8,1.019,0.009971,AFP
2.23418,133.09,0.008608,11.609844,88.49,0.3056,1.413,0.01329,85.13,0.405687,0.681552,-0.564148,0.17194,603,1,16.83,7470,8766,14.86,7657,588,12970,994.3,1.219,0.03661,1740,1,6616,4.33,0.07,1.298,4.063,14.68,-8.758,2.01,0.04757,7.302,1.146,0.5966,AFP
13.6166,140.924,0.037878,6.109859,80.59,0.999,4.794,14.11,439.7,0.511411,0.09306,0.382615,-0.237985,98,1,21.56,2675,3093,22.77,1248,95,726.9,178.5,4.018,0.1124,755,2,5823,4.47,0.06,0.972,5.465,20.53,-2.765,0.6555,0.0346,31.33,1.05,0.1347,PC
