@relation tce_half-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42

@attribute tce_period numeric
@attribute tce_time0bk numeric
@attribute tce_ror numeric
@attribute tce_dor numeric
@attribute tce_incl numeric
@attribute tce_impact numeric
@attribute tce_duration numeric
@attribute tce_ingress numeric
@attribute tce_depth numeric
@attribute tce_ldm_coeff1 numeric
@attribute tce_ldm_coeff2 numeric
@attribute tce_ldm_coeff3 numeric
@attribute tce_ldm_coeff4 numeric
@attribute tce_num_transits numeric
@attribute tce_full_conv numeric
@attribute tce_model_snr numeric
@attribute tce_model_chisq numeric
@attribute tce_model_dof numeric
@attribute tce_robstat numeric
@attribute tce_dof1 numeric
@attribute tce_dof2 numeric
@attribute tce_chisq1 numeric
@attribute tce_chisq2 numeric
@attribute tce_prad numeric
@attribute tce_sma numeric
@attribute tce_eqt numeric
@attribute tce_nkoi numeric
@attribute tce_steff numeric
@attribute tce_slogg numeric
@attribute tce_smet numeric
@attribute tce_sradius numeric
@attribute tce_max_sngle_ev numeric
@attribute tce_max_mult_ev numeric
@attribute tce_minmes numeric
@attribute tce_mesmad numeric
@attribute tce_bin_oedp_stat numeric
@attribute tce_rmesmad numeric
@attribute tce_rsnrmes numeric
@attribute tce_rminmes numeric
@attribute tce_fwm_stat numeric
@attribute tce_fwm_sra numeric
@attribute tce_fwm_sdec numeric
@attribute tce_fwm_srao numeric
@attribute tce_fwm_sdeco numeric
@attribute tce_fwm_prao numeric
@attribute tce_fwm_pdeco numeric
@attribute tce_dicco_mra numeric
@attribute tce_dicco_mdec numeric
@attribute tce_dicco_msky numeric
@attribute tce_dikco_mra numeric
@attribute tce_dikco_mdec numeric
@attribute tce_dikco_msky numeric
@attribute av_training_set {PC,AFP,NTP}

@data
5.04398,136.018,0.014589,19.863895,88.74,0.437,1.776,0.03146,242.9,0.397174,0.51245,-0.18761,-0.007918,256,1,12.36,3609,4279,12.11,3263,250,1904,384.1,1.514,0.05808,1080,1,6039,4.49,-0.14,0.951,5.954,11.22,-2.859,0.6721,0.3228,16.69,1.102,0.2549,9.8446,19.136117,41.752539,-1.65,1.183,0.000399,-0.000319,-0.44004,0.48397,0.65411,-0.4002,0.42809,0.58602,PC
2.0861,132.368,0.029304,8.09208,85.04,0.7,1.486,0.08081,886.7,0.173457,1.197402,-1.047881,0.34246,587,1,51.22,8716,8591,39.63,7475,574,23780,5495,3.578,0.03016,1650,1,6124,4.26,-0.68,1.119,10.43,39.1,-5.274,1.233,0,31.7,1.31,0.1349,-1,19.387636,39.81922,1.655,0.5753,0.000866,0,-3.6548,-1.6115,3.9943,-0.044446,-0.24926,0.25319,AFP
0.739723,131.829,0.015225,1.724613,66.05,0.7,2.409,0.06986,242.9,0.44322,0.70898,-0.39372,0.0593,1811,1,10.47,33830,41450,16.41,23200,1784,27820,2638,0.5815,0.01134,838,1,3417,4.9,0,0.35,7.074,13.33,-3.011,1.509,0.08674,8.83,0.7858,0.2259,88.807,19.513229,37.77772,-0.3141,-2.737,0.000428,0.000211,-5.7385,-2.5456,6.2778,-4.288,-3.9044,5.7993,AFP
3.30558,134.403,0.167438,7.423217,82.9,0.9181,2.453,1.437,17910,0.327157,0.573872,-0.114246,-0.063098,399,1,588.8,8135,9107,736,5083,390,79160,5636,12.86,0.03983,1020,1,5513,4.63,-0.58,0.704,75.27,623.6,-22,0.8365,0.2276,745.4,0.9443,0.03528,435.69,19.471895,38.63148,-0.2032,-0.000625,-0.003131,-0.001947,0.18949,0.11951,0.22403,-0.046562,-0.01578,0.049163,AFP
2.3065,133.676,0.004467,1.299837,59.95,0.6509,10.37,0.07976,21.18,0.329476,0.933836,-0.909784,0.321064,452,1,9.244,19080,21220,11.33,3146,241,3672,651.3,1.126,0.03945,2280,0,6767,3.9,-0.12,2.31,4.445,8.1,-8.628,2.231,0.7448,3.63,1.141,1.065,0.8964,18.928771,41.71228,0.1531,-0.3556,0,0.000007,0.30115,0.32386,0.44224,0.43792,0.29838,0.52991,NTP
14.3873,131.851,0.042603,55.598649,89.23,0.7469,1.438,0.1267,1820,0.277668,0.816528,-0.504967,0.108485,59,1,44.19,749.9,862.8,46,754,57,440.7,87.14,3.993,0.108,725,1,5830,4.48,-0.54,0.859,9.808,39.46,-3.908,0.7978,1.278,49.46,1.12,0.09903,208.67,18.991614,41.203752,-0.8555,0.369,-0.001943,0.001487,3.2821,-1.6231,3.6615,0.000114,-0.21092,0.21092,PC
3.74589,134.929,0.000586,3.4419,89.67,0.01969,8.317,0.004877,0.4058,0.283426,0.937086,-0.79288,0.247139,362,1,0.05011,21040,25400,13.53,4602,353,3994,1222,0.06655,0.04854,1310,0,6412,4.44,-0.3,1.04,4.261,8.728,-5.288,2.335,0.000135,3.738,0.005741,0.6059,-1,0,0,0,0,0,0,-0.044872,-0.16159,0.16771,0.11202,-0.3649,0.38171,AFP
3.83194,132.617,0.032474,1.050128,27.04,0.9353,12.19,2.558,790.6,0.537713,0.356468,-0.08207,0.013808,275,1,18.89,21530,27770,21.14,3419,262,9905,728.1,1.984,0.03985,641,0,3877,4.7,0,0.56,17.34,9.516,-11.29,4.977,1.09,1.912,1.986,1.186,1.679,18.947861,40.989702,0.2687,-0.06383,0.000082,0.000014,0.020536,-0.036037,0.041478,-0.15336,-0.067715,0.16764,NTP
14.9798,143.46,0.034389,30.900723,89.16,0.452,3.446,0.1428,1406,0.658552,-0.578571,1.274053,-0.539138,72,1,32.67,1889,2338,34.94,923,70,542.1,138.1,3.201,0.1106,620,1,5062,4.48,0.14,0.853,6.618,31.76,-3.715,0.7199,0.0705,44.12,1.029,0.117,73.115,19.060554,38.212782,-0.4777,0.2238,0.000069,-0.001923,-0.21485,0.1661,0.27157,-0.077828,-0.018094,0.079904,PC
15.3574,132.597,0.011422,28.153484,88.17,0.8991,1.93,0.1087,111.6,0.32874,0.678691,-0.351919,0.050092,70,1,11.51,1019,1312,14.55,910,69,4988,333,1.249,0.1157,766,2,5900,4.38,-0.36,1.002,4.258,10.62,-3.543,0.7433,0.5333,14.29,1.083,0.3335,19.848,19.592419,39.51928,2.451,-1.909,-0.000231,0.000185,0.037423,0.032764,0.049739,0.025663,0.18856,0.1903,PC
1.31246,132.225,0.005855,6.692739,87.05,0.3447,1.416,0.009344,39.1,0.276694,0.990548,-0.891243,0.293738,1019,1,15.17,12440,14940,14.88,13080,1005,15350,1892,0.7603,0.02438,2020,1,6541,4.34,-0.28,1.19,7.194,13.3,-3.084,0.9612,2.758,13.84,1.141,0.2319,1430.5,19.435436,38.812407,-6.93,-13.87,0.000266,0.00054,-3.3593,-7.778,8.4724,-3.3824,-7.798,8.4999,AFP
5.60476,131.629,0.016985,5.525607,80.25,0.9356,3.09,0.3727,217.8,0.523535,-0.116942,0.749636,-0.38973,241,1,11.82,5782,6937,12.74,3055,234,1926,352.9,1.42,0.05851,861,1,5396,4.6,-0.2,0.766,5.57,11.54,-2.115,0.6838,0.6512,16.87,1.024,0.1833,30.278,19.088611,39.682444,-2.589,-2.649,0.000546,0.000561,-0.55875,0.5122,0.75799,-0.55781,0.28205,0.62507,PC
459.319,260.242,0.037238,805.03393,89.99,0.1,4.5,0.1631,1653,0.385495,0.568754,-0.275585,0.031071,3,0,-1,-1,-1,8.83,39,2,7.967,1.107,4.169,1.174,251,0,6092,4.42,-0.14,1.026,9.469,8.776,-3.735,0.6852,0,12.81,-0.1139,0.4256,-1,0,0,0,0,0,0,0,0,0,0,0,0,NTP
0.618542,131.892,0.0079,1.997903,87.77,0.07765,2.377,0.01874,72.24,0.502233,0.60577,-0.651778,0.232121,2170,1,15.58,39100,48850,14.43,27700,2130,31280,2445,1.412,0.01686,3180,0,7306,4.23,0.36,1.638,13.53,13.77,-8.569,6.135,0.000009,2.245,1.131,0.6221,1.9341,19.395825,39.140438,-0.4512,-0.07955,0.000017,0.000012,-0.14479,0.15062,0.20893,-0.28338,0.1644,0.32761,NTP
0.83185,132.227,0.002704,1.022012,25.04,0.926,2.392,0.04453,6.092,0.281886,0.984398,-0.889167,0.297218,1609,1,2.95,22280,26290,13.41,20620,1585,30740,4783,0.5099,0.01877,2760,0,6510,4.07,-0.24,1.728,4.959,10.41,-6.388,4.309,0.001097,2.416,0.2834,0.6137,24.343,19.418054,36.855089,2.223,6.187,-0.000017,-0.000039,-0.055177,0.50406,0.50707,-0.18349,0.42489,0.46282,AFP
9.93142,136.492,0.021857,6.471501,82.13,0.8861,5.967,0.5528,415.6,0.461616,0.260513,0.163908,-0.151633,137,1,24.64,6203,7522,26.43,1755,134,1002,250.2,2.187,0.09077,824,2,5880,4.52,-0.06,0.917,6.579,23.17,-2.879,0.7517,0.1068,30.82,1.063,0.1243,12.737,19.433291,37.059201,-0.1651,-0.2847,0.000176,-0.000413,-0.16837,-0.17019,0.23941,-0.040506,-0.12983,0.136,PC
5.64068,132.915,0.036143,13.575502,87.79,0.5245,2.836,0.1347,1454,0.332918,0.747359,-0.515449,0.128476,242,1,133.5,5352,6350,138.6,3081,236,4055,417.9,3.901,0.0632,1080,2,6217,4.47,-0.22,0.989,14,123.7,-2.393,0.5502,0.6424,224.9,1.079,0.01933,1153.5,19.813418,41.730317,-0.7572,0.3868,-0.001803,0.00096,0.29302,-0.19566,0.35234,-0.037864,-0.079593,0.08814,PC
7.35389,136.198,0.006998,2.655794,74.87,0.6932,15.45,0.2054,51.14,0.280461,0.951727,-0.812648,0.259235,183,1,10.78,22030,24660,22.03,2288,175,3359,1355,1.213,0.07673,1280,0,6370,4.08,-0.28,1.588,4.199,10.6,-11.49,4.104,0.4682,2.583,1.017,1.084,6.7081,19.087458,38.143425,-1.268,-0.3063,0.000059,-0.000001,-0.23227,0.79759,0.83072,-0.28365,0.86971,0.9148,AFP
1.48169,131.678,0.004846,2.107366,76.27,0.5,4.682,0.03005,25.95,0.370216,0.887516,-0.93034,0.335546,602,1,9.882,23440,25490,13.14,7644,587,10720,2234,1.033,0.02959,2610,0,7277,4.05,-0.08,1.954,3.611,7.895,-4.639,1.099,0.13,7.185,1.252,0.5876,5.3075,19.384076,41.224414,0.4688,-0.8505,-0.000014,0.00002,-0.42903,-0.67636,0.80096,-0.48222,-0.70554,0.85459,NTP
0.566765,131.823,0.003992,2.612947,87.81,0.1,1.655,0.006649,19.09,0.419737,0.371365,0.045269,-0.109685,2365,1,5.974,31070,37870,12.46,30240,2325,30020,3426,0.3781,0.01323,2090,0,5853,4.54,-0.18,0.868,8.109,10.05,-2.935,0.7628,0,13.18,0.5944,0.292,5.0256,19.413269,42.696508,-1.595,2.152,0.000028,-0.00004,-2.8404,-1.5295,3.226,-2.8802,-1.4979,3.2464,NTP
16.0807,134.518,0.050524,44.631303,89.9,0.07681,2.884,0.1395,3180,0.607253,-0.379965,1.050392,-0.487917,76,1,242.5,1740,2123,326.2,988,75,6053,338.1,4.488,0.1187,613,1,5303,4.55,0,0.814,50.43,256.7,-3.264,0.743,1.352,345.5,0.9447,0.01271,169.35,19.572803,41.095192,0.414,0.1135,-0.000718,0.000338,0.236,-0.046729,0.24058,0.44848,0.035237,0.44986,PC
1.2681,132.439,0.004805,2.030311,82.71,0.2575,4.634,0.02373,26.66,0.363006,0.848879,-0.824317,0.285756,844,1,8.005,29160,35570,13.38,10710,823,27080,3955,0.7792,0.02556,2330,0,6927,4.24,-0.04,1.486,5.222,7.563,-7.076,3.136,0.08801,2.412,1.058,0.9356,28.503,19.566797,39.458704,0.1875,2.534,0,-0.000068,-0.090108,-0.030795,0.095224,-0.092147,0.002394,0.092178,NTP
10.8441,135.85,0.006433,5.511725,89.96,0.004171,15.13,0.09669,48.74,0.10286,1.413724,-1.33461,0.462488,103,1,8.01,11860,13870,37.72,1313,100,2160,2448,0.8501,0.09147,1020,0,6385,4.21,-0.86,1.211,6.354,8.097,-7.053,2.199,0.1922,3.683,0.9893,0.8711,0.45398,19.728936,40.276944,0.08915,0.2312,-0.000013,0.000004,0.16731,0.41509,0.44754,0.16566,0.69489,0.71436,NTP
0.602115,131.683,0.007374,1.00197,15.74,0.9644,1.337,0.128,38.88,0.361866,0.608777,-0.293009,0.036154,903,1,12.53,17450,17830,14.35,11220,862,21040,3280,1.426,0.01428,2930,0,5953,3.97,-0.18,1.772,5.024,7.74,-6.675,2.655,0.004708,2.915,1.619,0.8624,102.06,19.77273,41.191069,-0.9685,-0.07508,0.000053,0.000002,-0.84665,0.65136,1.0682,-0.89905,0.55902,1.0587,NTP
0.566813,131.787,0.00786,1.97984,81.28,0.3,2.104,0.01802,75.24,0.45098,-0.066756,0.817984,-0.43143,2362,1,16.42,39070,47460,16.36,30250,2326,73560,4354,0.5609,0.01154,1660,1,4987,4.61,-0.62,0.654,7.857,12.13,-2.972,0.9841,0,12.32,1.354,0.245,77.153,19.421296,42.548852,0.1388,-2.332,-0.000009,0.000222,-0.84072,-1.5891,1.7978,-0.87791,-1.573,1.8014,NTP
7.74356,135.088,0.008313,20.867607,89.97,0.01182,2.858,0.02357,85.19,0.303802,0.427232,0.245352,-0.234971,164,1,32.36,3805,4270,36.47,2067,158,72290,1286,0.5379,0.06527,669,4,5032,4.68,-0.96,0.593,13.7,29.21,-5.39,0.8367,0.08984,34.91,1.108,0.1845,1.2371,19.316825,41.632795,0.2574,-6.513,0.000014,0.000013,1.8453,-5.982,6.2602,1.6928,-12.704,12.816,PC
1.25373,131.946,0.003946,2.030163,89.24,0.02704,4.735,0.01862,18.31,0.428283,0.681052,-0.611276,0.199594,1065,1,10.05,35440,40300,12.83,13600,1045,14540,2150,0.76,0.02594,2440,0,6718,4.12,0.18,1.765,6.415,9.319,-6.787,1.458,0.000674,6.39,1.079,0.7283,1.7536,19.095022,37.504856,-1.149,-0.1723,0.000018,-0.000003,-0.071946,0.16324,0.17839,-0.074079,0.183,0.19743,AFP
7.77603,133.653,0.003957,2.983876,76.32,0.7055,14.22,0.1112,16.24,0.322468,0.89793,-0.815319,0.273344,178,1,8.767,19150,23030,25.06,2262,173,2861,1910,0.741,0.0845,1310,0,6602,4.09,-0.14,1.716,5.842,9.025,-6.637,2.256,0.05245,4,0.9714,0.7354,2.6923,19.340071,41.851018,-0.5799,0.6477,0.000011,-0.000009,-0.30991,-0.92136,0.97208,-0.22462,-0.81764,0.84794,NTP
0.806792,132.071,0.008788,1.252124,51.27,0.7834,3.128,0.06961,76.47,0.438304,0.531887,-0.43106,0.120416,1102,1,9.03,8431,10580,6.903,7436,571,5911,507.7,2.415,0.02102,3790,0,7852,3.92,-0.06,2.518,2.961,7.259,-6.201,2.66,0.1842,2.729,1.244,0.8543,67.071,19.275887,39.174458,1.553,-0.6562,-0.000121,0.000027,3.5646,-4.5646,5.7916,1.9733,-5.3156,5.67,NTP
2.21714,132.434,0.007836,1.705195,65.76,0.7,7.202,0.109,63.76,0.23723,1.157404,-1.149035,0.412514,455,1,6.926,23000,25470,23.34,5798,445,29240,6939,2.232,0.03724,2500,0,6762,3.75,-0.42,2.61,5.974,9.609,-10.51,5.662,0.2227,1.697,0.7208,1.094,32.232,19.544635,42.429681,-0.6055,-0.5279,0.000058,0.000043,-0.043636,-0.082377,0.093221,0.035688,-0.072085,0.080435,NTP
2.44357,132.808,0.007185,10.072695,90,0.000276,1.867,0.01332,62.96,0.49054,0.050087,0.509182,-0.296756,425,1,11.78,6384,7821,13.02,5499,422,5224,771.2,0.6845,0.03366,1250,1,5561,4.49,-0.18,0.873,7.874,10.69,-2.138,0.892,0.01201,11.99,1.101,0.1999,17.826,18.963904,40.142431,-2.493,-0.464,0.000153,0.000011,-0.29787,-0.070508,0.30611,-0.32021,-0.25865,0.41163,PC
1.98926,131.728,0.007624,1.37139,47.07,0.9341,4.187,0.2366,48.14,0.22802,1.156728,-1.13748,0.40133,538,1,10.84,19590,23400,14.45,6903,530,14340,1776,1.297,0.03279,2110,0,6931,4.13,-0.48,1.559,6.131,11.46,-7.118,2.157,0.001192,5.313,0.9458,0.621,24.825,19.594844,39.897384,-0.8725,-0.7399,0.000041,0.000029,-0.12263,0.046193,0.13104,-0.14739,0.007515,0.14758,NTP
13.8452,132.127,0.010949,32.858587,88.47,0.8774,1.617,0.07346,108.4,0.286175,1.027942,-1.003198,0.350564,100,1,14.46,1244,1595,18.45,1287,98,1141,279.4,1.594,0.1224,1000,1,6877,4.29,-0.22,1.334,5.423,13.33,-3.454,0.7015,3.276,19,1.085,0.2591,60.132,19.498562,38.658704,-1.288,2.823,0.000139,-0.000348,-1.5179,2.4243,2.8603,-1.4959,2.1788,2.6429,AFP
2.26979,132.95,0.003377,2.237487,82.08,0.3082,7.4,0.02751,13.09,0.280627,1.055553,-1.043108,0.368402,597,1,4.876,30680,36830,11.44,7644,587,8073,1319,0.6316,0.03738,2060,0,6881,4.1,-0.24,1.714,4.843,7.464,-6.556,4.801,0.1481,1.555,0.6533,0.8783,1.7171,19.447338,39.094932,-0.8199,-1.381,0.00001,0.000018,-0.011112,-0.84801,0.84809,-0.008716,-0.80254,0.80258,NTP
13.1216,133.394,0.012921,28.83337,89.8,0.1,3.504,0.04515,199.2,0.408611,0.525457,-0.237465,0.019449,98,1,29.08,2619,3125,35.12,1235,94,1003,174.4,1.801,0.1122,914,2,6140,4.26,0,1.277,6.329,27.91,-3.142,0.7705,0.007705,36.23,1.042,0.1125,5.7354,19.494745,37.682631,0.3017,-0.6807,-0.000048,0.000117,-0.14224,-0.18609,0.23422,-0.039017,-0.19228,0.1962,PC
6.92895,132.795,0.014733,1.22821,37.33,0.9767,11.87,2.956,152.4,0.292141,0.990446,-0.935546,0.321397,200,1,22.19,21040,25890,44.28,2548,195,4377,2045,2.251,0.07666,1270,0,6714,4.24,-0.2,1.4,5.014,18.97,-10.31,4.473,0.000005,4.24,1.17,0.5436,7.818,19.564133,37.803893,0.8066,-0.5274,-0.0001,-0.000007,-0.035104,-0.012541,0.037277,0.10421,-0.013883,0.10513,AFP
36.292,132.178,0.0183,31.68038,89.26,0.4077,8.166,0.1754,384.4,0.335234,0.725857,-0.475475,0.109826,36,1,19.21,2381,2732,23.1,468,35,326.4,265.1,1.917,0.217,572,1,6168,4.49,-0.24,0.96,13.1,19.11,-3.697,0.6558,5.892,29.14,1.005,0.1934,1.9055,19.682624,42.726597,0.2199,0.4213,-0.000048,-0.000176,0.4804,0.10978,0.49278,0.56855,0.17717,0.59551,PC
75.8577,165.567,0.031103,119.88386,89.79,0.4375,4.513,0.1672,1167,0.632733,-0.522654,1.166802,-0.451808,12,1,13.62,426.8,486.4,17.9,156,11,153.6,17.19,2.084,0.3028,281,2,4467,4.67,-0.3,0.614,9.521,12.83,-3.242,0.6575,1.237,19.51,1.062,0.2528,18.815,19.839355,40.814202,-1.428,-2.729,0.000482,-0.001183,-0.028452,1.9567,1.9569,-1.7047,-3.568,3.9543,PC
10.3553,139.873,0.029508,12.228414,85.86,0.8829,3.426,0.4065,744.6,0.577964,-0.223124,0.833449,-0.413592,127,1,47.55,3455,4104,52.85,1638,125,1178,227.6,2.956,0.08947,777,1,5501,4.46,0.02,0.918,8.559,44.86,-2.462,0.6974,2.492,64.32,1.06,0.05489,8.0122,19.266285,41.633204,0.2444,-0.2726,-0.000072,0.000296,-0.042048,0.027374,0.050173,0.12594,0.14831,0.19457,PC
2.35577,133.122,0.016292,7.607452,84.81,0.6888,1.768,0.05316,278.4,0.619403,-0.527403,1.259196,-0.543407,421,1,16.35,5891,6928,15.54,5330,409,4048,646.5,1.364,0.03131,1080,3,4962,4.54,-0.08,0.767,4.07,13.43,-3.493,0.8073,5.162,16.63,1.217,0.2601,2.1497,19.624345,40.720881,0.8414,0.004244,-0.000054,0.000136,-1.5751,-0.47667,1.6457,0.16048,0.22257,0.27439,PC
459.137,260.363,0.025261,184.95644,89.81,0.6131,15.58,0.6064,716.7,0.768157,-0.932522,1.606829,-0.566613,3,1,3.222,235,274.9,11.07,39,2,1100,23.19,59.79,1.274,785,0,4311,1.88,-0.1,21.69,44.26,8.782,-3.362,0.6676,0,13.15,0.3668,0.3828,16.822,19.350937,37.688806,1.309,0.6685,-0.001063,-0.00075,0,0,0,0,0,0,NTP
0.729716,132.049,0.003868,1.984197,74.9,0.5168,2.418,0.01269,16.76,0.40399,0.515609,-0.213451,0.007718,1683,1,9.249,30560,36590,11.22,20020,1539,32560,3274,0.4347,0.01603,2150,1,6084,4.43,-0.1,1.03,4.176,8.765,-2.196,0.4507,0.1208,19.45,1.055,0.2506,98.55,19.060114,39.655487,-0.208,3.878,0.000005,-0.000067,-1.7888,6.3024,6.5513,-1.7684,6.1301,6.38,AFP
9.69313,134.528,0.031534,24.847183,88.91,0.4748,2.729,0.1068,1169,0.467488,-0.18725,0.98935,-0.489143,121,1,30.71,2534,3152,30.85,1547,118,805.5,155.7,2.127,0.07534,609,1,4818,4.64,-0.68,0.618,6.565,28.64,-2.465,0.7018,0.0622,40.8,1.072,0.0861,14.991,19.453866,38.622918,-0.1052,0.784,-0.000725,-0.000381,0.70168,-1.2821,1.4615,0.031717,-0.063626,0.071093,PC
7.72698,135.844,0.005826,4.898727,86.34,0.313,11.52,0.07392,39.37,0.290611,0.941004,-0.814737,0.265281,172,1,8.769,12930,15320,18.62,2223,170,2367,1110,1.247,0.08179,1380,0,6382,3.94,-0.22,1.961,3.257,7.719,-5.671,2.546,0.626,3.031,1.136,0.7347,3.451,19.256485,39.934391,0.4281,0.2931,-0.000015,-0.000011,-0.10726,-0.10218,0.14814,-0.11817,-0.15403,0.19414,AFP
0.796685,132.304,0.007155,1.63792,56.67,0.9,1.68,0.061,44.36,0.241287,1.002628,-0.820705,0.25021,1351,1,16.12,18130,21850,23.78,17250,1326,22970,1993,0.6754,0.01659,1970,1,6191,4.55,-0.5,0.865,5.768,20.04,-3.522,1.495,0,13.41,0.8042,0.1758,215.43,19.623503,38.603499,5.832,4.928,-0.000259,-0.000238,4.163,9.1269,10.032,4.0875,9.0094,9.8933,AFP
0.879364,131.896,0.008861,3.970998,80.08,0.6839,1.255,0.02055,81.55,0.292025,0.908255,-0.753353,0.230761,1291,1,6.05,15380,18800,10.18,16500,1268,14980,1919,1.003,0.01846,2110,0,6388,4.44,-0.28,1.037,17.2,8.188,-3.579,1.057,2.061,7.749,0.7389,0.4371,35.468,19.470789,38.262442,0.5595,2.994,-0.000084,-0.000426,1.8933,7.9669,8.1887,1.6945,5.737,5.982,AFP
187.746,157.354,0.036558,223.30135,89.88,0.4772,5.91,0.2672,1550,0.459431,0.04762,0.589375,-0.337912,6,1,17.87,257.6,331.7,21.43,78,5,43.7,3.195,3.004,0.5789,267,1,5303,4.55,-0.4,0.753,8.701,17.79,-4.369,0.707,0.1873,25.17,1.004,0.2455,9.1507,18.772953,42.596465,0.3742,0.1982,-0.00172,-0.000562,-0.45815,-0.33635,0.56836,-0.52124,-0.31375,0.60838,PC
220.129,245.991,0.039853,82.113163,89.97,0.04821,21.27,0.8171,1878,0.262965,0.980839,-0.83608,0.266959,7,1,77.66,1481,1266,143.6,65,4,2975,849,6.058,0.7207,389,2,6340,4.16,-0.38,1.393,37.36,61.97,-3.92,0.6516,3.791,95.1,1.253,0.06325,47.538,19.231657,40.651294,0.02993,-0.2393,-0.000616,-0.000081,0.36701,0.064135,0.37257,0.26174,-0.090023,0.27679,PC
2.71862,131.762,0.003655,3.029572,80.5,0.4999,5.966,0.02893,14.77,0.459349,0.556172,-0.515911,0.165656,500,1,10.85,22640,26960,14.64,6357,488,9125,1461,0.9393,0.0472,2430,0,7796,3.97,0.07,2.355,4.678,10.81,-7.203,2.336,0.05655,4.627,1.004,0.6664,7.1734,19.388746,37.272653,1.527,0.2986,-0.00002,-0.000001,1.426,-1.9147,2.3873,1.5692,-1.3661,2.0805,AFP
0.520683,131.805,0.008055,1.560031,54.45,0.907,1.122,0.04877,56.3,0.476831,0.513537,-0.480355,0.163861,2567,1,11.3,29790,37680,15.61,32890,2529,41810,3268,3.167,0.01618,4950,0,7517,3.64,0,3.603,5.205,16.5,-17.78,9.913,0.000134,1.665,0.6847,1.078,15.727,19.435754,37.683409,-0.4201,0.2488,0.000017,-0.000013,0.017655,0.02241,0.028529,-0.044999,0.21615,0.22078,AFP
12.9048,144.312,0.01789,32.446405,89.99,0.006624,3.093,0.05436,412.8,0.638799,-0.655793,1.411527,-0.574666,100,1,19.28,2366,2956,20.47,1274,97,744.5,183.2,1.365,0.09481,564,2,4710,4.58,-0.16,0.699,7.477,17.79,-3.724,0.7377,5.019,24.12,1.084,0.2093,5.3905,19.422841,38.363007,0.07825,-0.4445,0.000061,-0.000346,0.34863,0.093866,0.36104,0.49636,-0.071922,0.50155,PC
0.566799,131.708,0.005126,1.679921,65.29,0.7022,1.854,0.01856,27.21,0.341734,0.804002,-0.668688,0.206697,2358,1,19.9,34670,42360,15.98,30250,2326,76480,5632,0.6506,0.01419,2600,0,6505,4.38,-0.12,1.163,7.495,15.99,-2.945,1.417,0.001328,11.29,1.244,0.1841,84.351,19.421831,42.724572,0.9951,-1.287,-0.000028,0.000035,-0.14962,-0.54819,0.56824,-0.15076,-0.53071,0.55171,NTP
517.644,261.353,0.010441,426.94441,89.92,0.6211,7.382,0.1234,122.2,0.817366,-1.036078,1.644939,-0.523606,3,1,4.263,146,180.5,24.5,39,2,159.5,13.15,51.93,1.538,981,0,4083,1.38,-0.1,45.58,72.71,9.824,-4.007,0.6435,1.237,15.27,0.434,0.4079,4.9841,19.849933,40.105711,-1.945,0.3651,0.000255,-0.000059,-0.7654,0.68276,1.0257,-0.57348,0.56331,0.80386,NTP
3.3547,132.356,0.003941,2.521548,80.22,0.4284,9.228,0.04433,17.73,0.310095,0.813139,-0.593403,0.159265,323,1,3.891,20040,24180,15.59,4069,312,5434,1744,0.4568,0.04374,1350,0,6197,4.38,-0.28,1.062,5.72,7.696,-4.529,2.301,0.2606,3.344,0.5055,0.5884,0.8857,19.745604,39.741032,-1.081,-0.8194,0.000023,0.000018,0.015827,-0.39418,0.3945,0.025676,-0.32814,0.32915,NTP
4.188,135.293,0.005253,2.053927,77.79,0.4345,14.12,0.09085,31.34,0.277493,0.946547,-0.795916,0.249622,331,1,9.974,31160,33340,17.83,4121,316,4872,2302,0.7755,0.05167,1430,0,6344,4.2,-0.32,1.353,4.672,10.32,-1.83,0.5321,6.489,19.41,0.966,0.1773,6.0148,19.470249,38.680889,-0.8651,-0.9041,0.000031,0.000021,-0.18158,1.0434,1.0591,0.19156,0.85784,0.87897,NTP
17.1773,136.192,0.144989,18.976105,89.14,0.2855,7.668,1.046,24740,0.426271,0.424562,-0.079097,-0.050513,79,1,1354,5577,5584,1677,1001,76,126800,2283,15.39,0.1327,721,1,6032,4.49,-0.06,0.973,236.9,1463,-6.445,0.7771,1.091,1883,0.9252,0.004404,27887,19.43708,38.44635,-0.2725,0.2171,-0.00599,0.02099,0.005201,-0.20453,0.20459,0.034761,0.053806,0.064058,AFP
13.0268,139.147,0.020745,66.143853,89.23,0.8859,0.7628,0.06729,340.7,0.674412,-0.609242,1.296662,-0.543309,100,1,18.36,1096,1433,17.09,1287,98,11050,477.8,1.911,0.1024,644,2,5083,4.51,0.22,0.844,3.845,12.13,-3.35,0.7185,0.9718,16.88,1.514,0.2763,15.34,19.838514,40.027646,1.665,-0.2308,-0.000483,0.00004,0.61793,0.04113,0.61929,0.73813,-0.012616,0.73824,PC
0.695246,132.168,0.004181,1.886339,68.16,0.7017,2.023,0.01652,18.05,0.570082,0.378044,-0.428954,0.171534,1923,1,10.53,25250,30370,10.82,24580,1890,44470,3834,1.787,0.01979,4550,0,7334,3.58,0.16,3.917,4.677,10.67,-5.184,2.683,0.2464,3.977,0.9866,0.4858,2.669,19.514504,37.848821,0.4094,0.1852,-0.000008,-0.000003,-0.11591,-0.99845,1.0052,-0.068688,-1.0951,1.0972,AFP
